sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63,pos_x,pos_y
0.00,20.59,18.36,15.65,11.70,9.06,8.25,7.81,10.00,10.77,12.65,14.56,15.52,16.76,16.76,17.09,16.16,14.32,13.42,11.66,10.30,8.06,6.32,5.10,5.10,5.39,7.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16,6.00,8.06,11.00,14.14,16.49,18.03,19.24,18.87,17.80,17.69,15.56,12.73,9.90,7.21,5.10,5.83,8.60,12.53,15.23,18.38,20.62,22.85,24.17,24.60,23.71,3.0,2.0
0.00,23.85,22.20,19.21,15.62,12.81,9.43,6.32,5.39,6.40,8.06,11.18,13.42,14.76,16.64,16.40,16.40,14.21,12.81,11.40,8.60,6.71,5.10,3.16,3.61,5.00,7.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.05,8.25,5.83,3.00,5.00,8.94,11.70,15.81,18.03,20.25,21.54,21.93,21.47,19.72,17.20,15.00,11.40,8.06,6.08,5.00,8.06,11.70,14.87,18.38,21.93,23.26,3.0,2.0
0.00,25.61,25.00,21.63,18.87,14.42,10.00,7.21,6.00,6.71,10.00,12.73,15.56,16.28,17.03,17.80,17.20,15.81,13.04,10.82,8.60,5.66,3.61,2.24,4.12,6.08,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.89,9.85,6.32,2.00,2.24,7.07,12.04,15.62,18.44,21.26,23.35,24.04,23.43,21.40,19.42,16.64,13.04,9.22,6.71,6.32,9.22,13.45,17.80,21.26,24.08,25.46,3.0,2.0
0.00,24.76,22.67,19.85,17.03,13.45,9.90,7.21,6.00,5.83,8.49,11.40,12.81,15.62,17.03,17.69,17.69,15.56,14.87,12.73,11.31,9.22,6.40,4.47,3.16,3.16,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,5.39,2.00,3.16,7.07,10.63,14.21,17.03,19.85,20.52,21.93,21.93,20.62,18.60,16.40,13.60,10.00,7.07,4.12,5.83,9.43,13.04,17.49,20.25,22.20,24.21,3.0,2.0
0.00,22.63,20.52,18.44,15.62,12.81,9.90,6.71,5.10,5.66,7.21,10.30,12.53,13.89,15.26,16.64,16.64,14.42,13.60,12.21,10.30,8.06,5.83,4.12,2.24,2.00,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.81,5.00,2.24,3.00,5.83,9.43,13.04,15.81,18.03,19.42,20.25,19.72,19.24,17.46,15.23,12.08,8.94,5.83,3.16,5.00,8.60,12.21,15.81,18.60,20.62,22.67,3.0,2.0
0.00,23.26,21.93,19.31,17.09,13.00,9.85,6.40,4.12,5.39,8.60,10.63,13.45,14.87,16.40,17.03,17.20,15.81,14.21,12.81,11.40,9.22,7.07,3.61,2.00,2.24,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.94,5.83,2.24,2.24,6.08,10.20,13.60,16.76,18.68,20.88,21.59,21.59,20.40,18.11,16.03,13.04,10.05,6.08,3.61,4.12,8.60,12.21,16.40,19.42,22.47,23.32,3.0,2.0
0.00,19.42,21.59,21.84,20.25,19.31,17.46,14.32,11.70,9.22,6.00,5.83,7.21,9.49,12.37,15.52,17.46,18.68,19.31,19.70,18.36,16.64,15.00,12.81,10.00,7.21,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.08,10.77,9.85,8.94,7.21,7.07,6.71,8.25,10.00,12.00,14.04,16.00,17.00,18.03,18.03,17.12,16.12,14.14,12.04,10.00,8.25,7.21,7.21,10.44,13.15,16.28,3.0,2.0
0.00,17.26,19.10,18.03,18.00,16.03,15.03,13.04,10.00,7.07,5.39,4.47,6.00,9.06,11.18,14.32,16.28,17.12,18.00,18.03,17.12,15.30,13.34,11.40,8.25,6.08,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.04,10.63,10.63,9.22,8.49,7.21,6.32,7.00,9.22,10.44,12.65,14.87,15.81,16.49,16.49,16.28,15.30,13.15,11.18,9.22,7.62,5.66,6.32,8.00,11.18,13.34,3.0,2.0
0.00,24.52,23.19,20.10,17.03,13.04,9.06,6.32,4.47,5.10,7.62,10.30,13.04,13.89,15.65,15.65,15.65,13.42,12.08,9.85,8.06,5.83,2.83,2.00,3.16,5.00,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.05,7.07,3.16,1.41,5.00,9.06,13.04,17.03,19.10,21.02,23.02,23.00,22.02,21.02,18.11,15.13,12.04,8.00,5.39,5.10,8.25,12.65,16.16,19.92,22.14,24.04,3.0,2.0
0.00,23.26,21.93,19.70,17.09,13.00,9.85,5.66,4.12,5.39,7.81,10.63,12.73,14.14,15.62,16.40,16.40,13.60,12.81,10.82,8.60,6.40,2.83,1.00,2.00,4.47,5.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.77,7.62,4.47,1.00,4.12,8.54,11.70,16.16,18.03,19.92,21.19,21.84,20.62,19.42,16.28,14.14,11.18,7.28,4.24,5.00,8.06,12.81,16.40,19.42,22.20,23.32,3.0,2.0
0.00,23.35,22.20,20.10,16.03,13.04,9.22,5.83,4.47,6.08,8.54,11.18,12.53,14.76,15.65,16.55,16.16,13.93,13.00,10.77,8.94,6.71,3.61,1.41,2.24,4.12,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.05,8.00,4.00,0.00,4.12,8.00,12.00,15.00,18.00,20.00,21.02,21.10,20.22,19.24,16.28,13.34,10.20,7.07,4.47,5.10,8.25,12.65,15.81,18.97,21.84,23.77,3.0,2.0
0.00,27.02,25.00,22.02,19.03,15.03,11.00,7.28,5.66,7.07,9.06,12.17,14.32,16.28,18.11,19.03,19.03,16.00,15.00,14.00,11.00,8.06,5.10,2.83,2.00,3.61,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,7.28,3.61,2.24,7.00,11.05,15.03,18.11,21.10,23.09,25.02,24.00,23.02,21.10,18.25,15.13,11.05,7.07,5.00,6.08,10.20,14.32,19.65,23.54,25.32,27.17,3.0,2.0
0.00,19.92,20.62,20.40,20.22,18.11,16.03,14.04,10.20,8.54,6.40,6.71,8.06,11.05,14.14,16.12,17.12,19.03,19.00,19.10,18.25,16.49,14.56,11.40,9.22,7.07,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.18,10.30,9.43,8.06,6.71,6.08,6.08,6.71,8.60,10.00,12.81,15.00,15.81,16.64,16.12,15.65,14.76,13.42,11.18,9.43,7.07,6.32,8.00,10.44,13.93,16.16,3.0,2.0
0.00,18.25,19.65,19.92,18.38,17.46,15.23,13.00,10.44,8.06,6.32,6.40,8.06,10.77,13.60,15.81,17.09,18.38,19.24,18.87,17.80,15.62,13.45,11.31,9.22,6.71,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.30,10.30,9.85,8.94,6.71,5.66,5.39,6.08,8.00,10.05,12.17,14.04,15.03,16.00,16.00,15.03,14.04,12.04,11.05,9.00,6.32,6.40,6.71,9.22,12.17,15.13,3.0,2.0
0.00,22.80,20.62,18.25,15.30,12.17,8.25,5.39,4.12,4.47,7.21,10.00,12.04,14.21,15.00,15.81,15.81,13.60,13.04,10.82,10.00,7.81,5.00,3.16,2.83,4.00,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,4.47,2.00,4.12,8.00,11.00,15.03,18.03,20.10,22.02,22.02,22.00,21.02,19.03,16.12,14.14,11.05,7.00,4.47,5.00,8.54,12.08,15.65,18.79,21.54,22.14,3.0,2.0
0.00,23.77,21.93,20.12,17.00,12.53,8.94,6.08,3.61,5.10,8.00,10.00,12.00,14.00,16.00,17.03,16.03,14.04,13.04,12.04,10.00,8.06,5.10,2.83,2.24,4.24,5.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,4.12,1.41,4.24,7.81,12.21,15.26,18.87,21.10,22.47,23.02,23.60,22.02,19.85,17.69,14.87,10.63,7.21,5.00,5.00,9.49,13.34,16.49,19.65,22.80,24.35,3.0,2.0
0.00,23.35,21.21,19.85,15.62,12.81,9.22,5.66,3.00,4.24,6.71,9.49,10.77,13.00,14.32,15.23,15.65,13.42,12.53,10.30,8.94,7.28,4.12,3.16,2.00,3.61,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,3.61,1.41,4.47,8.60,12.21,15.00,17.80,20.00,21.40,23.02,22.20,21.10,19.72,17.00,13.89,10.30,7.21,5.39,5.39,8.49,12.21,15.81,18.60,21.40,23.43,3.0,2.0
0.00,24.00,22.02,20.10,16.12,12.04,9.00,5.39,4.47,5.10,8.54,10.77,12.65,14.56,15.52,15.30,15.30,12.17,11.18,9.22,6.32,4.47,2.24,2.24,4.12,6.08,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,9.06,5.10,1.41,3.16,7.07,11.00,15.00,18.03,20.02,22.09,22.20,21.38,20.40,18.44,15.52,12.37,8.25,6.08,5.00,8.00,12.17,16.28,19.24,22.20,24.08,3.0,2.0
0.00,23.09,22.20,19.10,16.28,13.15,10.00,6.08,4.24,5.10,8.06,10.20,12.17,14.32,15.13,16.12,16.12,14.04,13.04,12.04,10.05,8.06,5.10,3.16,1.00,2.24,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.25,5.00,1.00,3.16,6.32,10.20,13.34,16.49,18.68,19.65,20.88,20.88,19.31,17.46,15.23,13.00,8.54,6.08,3.61,5.10,9.06,13.15,16.12,20.10,22.02,23.00,3.0,2.0
0.00,23.77,22.56,20.40,17.46,13.34,9.49,5.83,4.12,5.39,7.21,10.63,12.81,14.21,15.62,16.40,16.40,15.00,13.60,12.21,10.00,7.81,5.00,2.83,1.00,3.61,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,6.08,2.00,3.16,7.07,10.05,14.04,17.03,19.10,21.02,22.09,22.09,20.22,18.25,15.52,12.37,9.22,5.00,3.61,5.10,8.94,13.42,17.46,21.02,22.85,24.35,3.0,2.0
0.00,23.35,22.63,19.10,16.28,13.45,9.90,5.83,4.00,4.24,6.71,9.49,11.70,12.65,14.87,15.23,15.23,14.32,12.08,11.18,8.94,6.71,4.47,2.00,1.00,2.83,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,4.47,1.00,3.61,7.21,10.82,14.42,16.64,19.42,20.25,21.10,21.10,20.12,17.89,15.23,13.00,8.94,5.83,4.12,5.00,8.60,13.04,16.12,19.42,22.20,22.80,3.0,2.0
0.00,10.30,9.06,9.22,10.30,12.81,14.87,15.56,16.97,15.56,16.28,16.28,14.87,13.45,12.04,10.63,8.49,6.40,5.39,5.00,6.08,7.28,8.54,9.22,10.05,11.00,10.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.40,13.15,16.00,17.12,17.72,18.38,17.89,16.12,14.42,12.21,10.30,8.54,7.00,7.62,9.22,12.73,14.87,17.03,19.85,21.26,21.93,21.93,21.21,19.80,16.97,14.87,3.0,2.0
0.00,19.72,20.12,19.70,19.31,16.76,15.52,12.65,9.85,7.21,5.39,6.08,8.54,11.18,13.89,16.12,18.79,19.70,20.25,19.92,18.44,17.26,14.14,12.04,9.22,6.32,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.66,10.82,10.82,8.60,7.21,6.32,6.08,6.71,8.60,10.63,13.45,14.87,16.40,17.20,16.64,16.12,14.76,12.53,10.30,8.60,6.40,6.08,7.28,10.30,13.04,15.81,3.0,2.0
0.00,17.72,18.03,18.38,17.46,15.65,13.89,11.18,8.54,6.08,4.12,5.83,7.28,10.20,13.15,15.30,17.46,17.72,18.97,18.38,17.00,15.26,13.04,10.82,8.06,6.08,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.17,11.05,10.05,9.06,7.07,6.71,5.66,6.71,8.25,10.20,12.17,14.14,15.13,16.49,16.49,15.81,14.87,12.65,10.77,8.25,6.00,5.00,5.83,8.25,12.17,14.32,3.0,2.0
0.00,16.12,18.03,17.20,17.03,14.87,13.45,10.63,8.60,6.71,5.00,5.83,7.07,10.00,11.66,13.04,14.42,15.00,15.62,14.87,14.14,12.73,10.63,9.22,7.21,6.32,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.12,15.00,14.04,12.17,10.05,7.00,5.10,5.00,7.28,10.20,13.15,15.30,16.49,18.03,17.46,17.89,16.12,14.76,13.04,10.30,7.62,6.00,5.83,7.21,10.30,13.42,3.0,2.0
0.00,17.69,18.38,17.69,17.80,15.00,13.60,11.40,9.22,7.21,6.08,6.32,8.06,10.00,12.04,13.45,14.87,16.28,16.40,15.81,14.42,13.04,11.66,9.43,7.81,6.40,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.52,14.87,13.42,11.66,8.94,5.83,4.00,4.24,6.71,9.85,13.00,14.76,16.12,17.20,17.80,17.69,15.56,14.14,11.31,9.90,7.21,5.10,5.39,7.81,10.63,13.45,3.0,2.0
0.00,14.87,16.55,18.79,19.70,20.62,20.62,20.25,18.97,15.81,14.56,12.65,10.77,8.94,7.81,6.40,6.71,7.07,8.00,9.00,10.05,11.18,11.40,11.70,11.18,11.40,9.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.12,16.00,15.13,13.34,11.40,9.49,7.07,7.07,7.21,9.22,12.04,14.87,16.28,18.38,19.10,19.85,20.00,19.42,20.81,19.42,17.20,14.21,12.04,10.82,10.20,11.05,3.0,2.0
0.00,13.93,15.23,17.46,18.79,19.70,19.31,18.03,17.09,13.93,11.70,9.85,8.06,6.40,5.83,6.08,7.00,8.06,9.22,11.05,11.00,12.04,11.18,11.40,10.77,9.43,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.03,16.12,15.52,15.23,13.89,13.04,10.30,7.62,7.07,7.28,9.43,11.40,14.21,16.40,17.20,18.60,18.87,18.87,20.59,18.36,17.00,14.42,12.81,10.00,9.49,10.00,3.0,2.0
0.00,14.14,15.03,17.03,19.03,19.10,19.10,18.25,17.26,14.14,12.17,10.05,8.00,7.28,5.83,6.40,6.71,7.28,9.49,10.77,11.18,11.18,10.82,10.63,9.90,9.43,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.12,15.62,15.56,15.00,13.89,12.08,10.30,7.81,6.40,7.28,9.00,12.04,14.14,16.12,17.12,19.10,19.03,19.00,20.00,19.00,17.00,14.04,12.17,9.85,9.22,9.43,3.0,2.0
0.00,14.04,15.13,18.11,19.10,19.10,19.10,18.03,17.03,14.04,12.04,10.05,8.25,6.71,5.66,6.71,7.28,8.06,9.06,10.05,11.18,11.40,11.70,11.18,10.00,9.90,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.81,16.12,16.40,15.56,14.21,12.81,10.00,8.49,6.71,7.07,9.22,11.40,13.93,15.81,17.72,18.68,19.65,19.42,20.40,19.24,17.26,14.32,12.65,10.30,9.22,9.49,3.0,2.0
0.00,14.14,16.28,18.44,19.42,20.40,20.22,20.22,19.10,16.12,14.14,12.17,10.20,8.54,7.21,7.07,7.62,7.28,9.22,10.05,11.18,12.37,12.65,12.53,12.21,12.04,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.23,15.26,14.21,13.45,11.40,10.00,7.07,5.83,6.00,8.25,10.77,13.42,15.23,17.09,18.97,19.92,19.65,19.42,20.40,18.44,16.49,14.56,11.70,10.00,8.60,9.22,3.0,2.0
0.00,14.14,16.12,18.11,19.10,20.10,20.22,19.24,18.25,15.30,13.15,11.05,9.00,8.06,6.71,6.40,7.21,7.62,9.49,10.77,11.18,11.66,12.21,11.31,10.63,10.00,8.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.21,14.87,14.42,14.32,13.00,11.40,9.49,6.71,5.66,6.32,9.00,11.00,13.04,16.03,17.03,18.00,19.00,19.03,20.02,19.03,17.03,15.00,12.04,10.44,8.60,9.43,3.0,2.0
0.00,15.03,17.00,19.03,21.00,21.00,21.00,21.02,20.02,17.03,15.03,14.00,12.04,10.20,8.54,7.21,7.81,8.06,9.85,10.77,11.70,12.08,12.53,13.04,13.45,12.81,11.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,14.87,14.21,13.04,11.18,8.94,7.21,5.00,6.08,8.06,11.40,13.34,15.52,17.26,19.24,20.10,20.10,19.03,20.02,19.03,16.03,14.14,12.37,10.30,9.22,10.77,3.0,2.0
0.00,13.00,16.03,17.12,19.10,19.03,19.03,19.00,18.00,14.04,13.04,11.05,9.22,7.62,6.40,6.71,8.25,9.06,10.05,11.05,12.17,12.37,12.65,12.53,10.82,10.63,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.81,15.56,16.40,15.26,14.32,11.70,9.49,7.62,5.66,6.32,8.00,10.05,13.15,15.30,16.12,18.11,18.03,19.03,19.03,18.00,16.00,14.04,12.17,9.85,8.49,8.54,3.0,2.0
0.00,23.09,23.77,22.56,21.38,19.24,17.26,14.32,11.70,9.43,7.81,7.62,9.22,11.05,13.04,14.04,15.03,14.14,14.32,14.87,13.00,12.53,10.82,9.43,7.21,5.83,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,11.18,9.22,7.28,5.00,5.83,7.07,10.00,12.81,15.62,18.38,19.85,20.00,19.42,18.36,17.00,15.65,13.42,12.21,9.90,8.54,10.00,12.37,14.87,18.38,20.25,3.0,2.0
0.00,22.36,22.56,21.59,20.88,18.97,17.72,14.56,12.37,9.06,7.07,6.71,7.07,8.60,10.30,12.53,12.53,13.04,13.04,14.21,12.73,12.81,10.82,10.30,8.54,7.62,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.82,8.60,6.71,5.10,6.08,7.62,10.30,13.00,15.23,17.72,19.42,20.22,20.02,19.00,18.00,17.00,14.00,12.00,11.18,9.85,9.22,10.30,12.37,15.30,18.11,20.22,3.0,2.0
0.00,23.19,23.09,22.09,21.02,19.00,17.00,14.00,12.04,8.25,6.71,6.40,6.32,8.06,10.00,11.00,13.00,12.00,13.04,13.15,12.65,11.70,11.18,9.43,7.81,6.40,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.82,8.60,5.83,5.10,5.10,7.21,10.00,13.04,15.26,17.46,19.31,19.92,20.40,19.24,18.25,16.12,14.14,12.17,10.77,8.60,8.06,9.22,12.00,15.13,17.26,19.42,3.0,2.0
0.00,24.08,24.02,23.00,22.02,20.02,17.03,14.00,11.05,8.25,7.21,7.21,8.25,10.05,12.04,13.04,15.03,13.15,14.32,13.60,13.00,11.66,10.00,8.60,6.40,5.00,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.89,12.04,9.90,7.81,5.39,5.00,7.62,10.30,13.42,16.55,19.31,19.92,20.62,21.21,20.10,19.10,16.03,14.14,12.37,9.85,9.22,9.49,12.04,15.03,18.11,21.21,3.0,2.0
0.00,22.56,23.35,22.20,21.10,19.10,16.03,13.15,10.20,7.21,7.21,7.28,9.06,11.00,13.04,14.04,16.03,15.00,15.13,14.14,13.60,11.70,10.77,8.94,6.71,5.39,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.89,12.04,9.90,7.07,5.00,4.00,6.71,8.60,12.21,15.26,17.89,19.31,19.92,19.65,19.42,18.25,15.13,13.15,11.40,8.06,7.21,8.06,11.05,14.32,17.72,20.62,3.0,2.0
0.00,19.70,19.70,19.70,18.38,16.16,13.93,10.77,7.62,4.12,0.00,4.12,7.62,11.70,14.56,17.72,19.65,20.62,21.38,21.21,20.02,18.00,15.03,12.04,8.06,4.47,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.39,5.83,5.00,5.00,4.47,5.00,6.08,7.62,8.60,10.00,12.04,13.45,13.45,14.21,14.21,13.60,12.21,10.82,8.06,5.39,4.00,3.16,5.10,8.54,13.00,15.65,3.0,2.0
0.00,20.22,21.10,21.10,19.03,17.03,15.03,12.00,9.00,5.00,1.41,3.16,6.08,10.05,14.04,16.00,18.00,19.03,20.02,20.10,18.25,16.49,13.60,10.77,6.71,4.24,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.00,5.00,4.12,3.61,3.61,5.10,6.08,7.28,9.49,11.18,12.53,13.04,13.04,13.04,12.21,11.40,9.90,7.81,5.83,4.00,3.61,7.07,10.00,13.04,16.12,3.0,2.0
0.00,13.04,15.00,17.00,18.00,19.00,19.03,18.03,17.03,14.04,12.00,10.05,8.25,7.62,6.40,6.71,8.54,9.22,10.20,11.18,11.40,11.70,12.08,11.66,10.00,9.90,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.56,15.81,15.65,13.93,12.65,10.44,8.25,5.83,5.83,7.07,9.00,12.04,14.04,16.03,17.03,18.03,18.00,20.00,18.03,17.03,14.00,12.04,9.49,8.60,8.94,3.0,2.0
0.00,13.34,16.12,17.12,19.10,19.24,20.22,19.24,18.25,15.30,14.14,12.17,10.05,9.06,7.28,7.21,7.07,8.06,8.94,10.30,11.66,12.21,12.81,12.73,11.40,11.66,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.21,14.21,14.42,13.42,12.65,10.44,8.25,5.83,5.00,6.08,8.00,11.05,13.04,15.03,17.03,18.00,18.00,18.03,19.10,18.11,16.03,14.00,12.04,9.49,8.60,9.43,3.0,2.0
0.00,13.00,15.65,17.89,19.24,19.24,20.12,18.79,17.46,14.32,13.00,10.30,8.60,7.07,5.83,6.08,7.07,8.25,9.49,10.44,11.40,11.18,11.05,11.05,10.20,9.49,7.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.13,15.52,15.23,15.26,15.00,13.45,11.31,8.49,7.21,6.08,7.28,9.43,12.21,14.42,16.64,18.03,18.87,19.24,20.59,19.24,17.89,16.12,13.60,11.31,8.94,9.06,3.0,2.0
0.00,13.60,15.81,17.46,18.79,19.31,19.31,19.31,18.03,15.81,13.93,11.70,9.85,8.06,6.40,5.83,6.32,7.00,8.06,9.06,10.05,11.00,11.05,11.40,10.77,10.30,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.13,15.52,15.23,13.89,12.81,10.63,8.60,6.71,6.00,7.28,9.43,12.21,14.42,16.40,18.03,18.87,19.72,19.24,21.02,19.24,17.89,16.12,13.60,10.63,9.85,10.05,3.0,2.0
0.00,14.21,16.28,17.69,19.80,19.80,19.80,20.52,19.10,16.28,14.87,12.73,10.63,8.60,6.71,6.08,6.08,6.71,8.06,9.43,10.30,11.18,11.70,11.18,11.05,11.05,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.49,16.03,16.03,15.30,13.34,11.40,9.49,7.07,6.32,7.81,10.00,12.21,15.26,17.20,18.60,20.00,20.62,20.62,21.26,19.85,18.44,16.40,13.04,10.77,10.05,9.22,3.0,2.0
0.00,16.76,17.72,17.46,17.26,16.28,15.13,12.17,10.20,8.54,6.40,6.71,7.07,9.00,10.20,12.17,13.34,14.32,15.13,15.13,14.04,13.04,11.00,10.00,8.06,6.32,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.56,14.21,13.89,11.66,8.94,6.71,4.24,3.00,5.83,9.22,12.81,14.42,16.64,17.00,17.46,18.03,15.81,14.87,12.65,10.44,8.06,6.40,6.32,8.06,10.44,12.65,3.0,2.0
0.00,16.76,17.46,18.38,17.89,16.12,14.76,12.53,9.85,8.25,7.00,6.32,6.40,8.06,9.85,11.70,13.00,13.93,14.32,13.42,13.89,11.66,10.82,9.43,6.71,5.39,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.49,15.13,14.00,12.04,9.06,7.00,4.12,4.47,7.00,10.05,13.04,15.00,17.03,18.11,18.25,18.68,17.46,15.81,13.60,11.40,9.06,7.07,6.40,8.06,10.77,12.65,3.0,2.0
0.00,12.81,15.56,17.69,19.10,19.80,20.52,19.85,18.44,15.62,13.45,12.73,10.63,8.60,7.62,7.00,7.07,7.62,8.94,10.30,12.08,13.00,12.37,12.17,12.04,12.04,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.13,15.00,15.13,14.56,13.00,11.18,8.94,6.32,5.10,5.83,7.81,11.40,13.60,15.00,17.80,18.44,19.10,18.38,19.80,18.38,16.97,14.87,12.21,9.85,9.06,9.49,3.0,2.0
0.00,12.37,14.87,17.09,18.03,18.97,18.97,18.97,17.72,14.56,13.60,11.70,9.85,8.06,7.07,6.71,7.07,8.00,9.06,10.05,11.05,12.00,12.04,12.37,11.70,11.18,10.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.23,15.26,14.87,14.21,13.04,10.82,8.60,6.40,5.83,6.00,8.54,10.77,13.42,15.23,17.09,18.03,18.97,18.68,19.65,18.68,16.49,13.93,12.08,10.00,8.60,8.25,3.0,2.0
0.00,13.60,16.16,18.38,19.31,20.62,20.62,20.25,18.97,15.81,14.87,13.00,11.18,9.43,7.07,7.21,7.28,8.00,9.00,10.05,11.00,12.00,12.04,12.37,11.70,11.18,10.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.56,14.32,14.42,13.45,12.04,10.00,7.81,6.40,5.10,6.32,8.94,10.82,13.04,15.26,17.49,19.24,18.79,18.79,19.70,18.38,16.55,14.32,12.21,9.90,8.94,9.06,3.0,2.0
