sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63,pos_x,pos_y
0.00,19.03,20.10,20.02,19.03,17.03,15.03,12.04,9.06,6.08,3.16,1.00,3.16,7.07,10.05,13.15,14.14,16.03,17.03,17.00,16.00,15.03,13.15,11.18,7.28,4.47,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.64,13.89,10.30,6.40,2.24,3.16,6.00,10.00,13.04,17.03,19.03,20.02,21.02,20.02,19.10,18.11,15.13,12.17,9.22,6.32,2.83,2.24,5.10,9.06,13.04,15.03,2.0,1.0
0.00,8.94,9.49,10.44,11.05,12.00,14.00,16.03,17.12,18.25,18.25,16.49,14.32,12.17,9.06,5.10,2.24,5.39,8.49,12.73,14.14,16.97,18.44,19.21,20.00,20.00,19.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.31,12.04,12.04,12.04,12.73,12.04,11.31,11.31,10.00,8.06,7.62,6.32,6.00,6.71,7.81,8.49,9.22,9.22,10.63,9.22,9.22,9.22,8.49,7.07,7.07,6.40,2.0,1.0
0.00,8.54,10.44,12.17,14.14,15.13,17.12,19.10,19.03,18.03,17.03,15.03,14.04,11.05,8.25,6.32,2.24,2.24,4.47,7.07,10.05,12.17,14.04,16.00,18.00,18.00,19.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.85,10.30,10.77,10.77,9.85,10.44,10.44,9.22,9.00,7.07,5.39,4.24,3.61,5.10,5.39,7.62,8.94,10.30,10.30,11.18,10.77,10.44,9.49,7.28,6.08,6.08,2.0,1.0
0.00,17.69,17.69,18.44,17.69,14.87,13.45,10.63,7.81,5.00,1.41,1.41,5.66,8.49,11.31,13.45,15.56,16.97,18.44,17.80,17.20,15.81,13.89,11.18,8.54,6.08,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,13.00,9.00,6.08,2.83,4.47,8.49,11.40,15.00,17.80,20.00,21.40,21.40,21.40,20.00,18.60,17.20,13.04,10.82,7.21,3.16,1.00,5.00,8.49,12.04,14.14,2.0,1.0
0.00,20.52,21.93,20.52,19.85,17.69,15.62,13.45,10.63,6.40,3.61,0.00,4.24,7.07,9.90,12.73,14.87,16.28,17.03,17.03,17.20,15.81,13.42,11.18,8.54,5.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.03,15.03,11.05,7.00,3.16,3.16,7.07,10.63,14.21,17.20,20.00,21.40,21.63,20.81,20.00,18.60,15.81,13.04,9.43,5.83,2.00,2.24,6.40,9.90,14.14,16.28,2.0,1.0
0.00,4.12,5.83,9.49,12.37,14.56,16.76,18.38,18.79,17.49,16.64,15.62,14.14,11.31,9.22,7.07,4.24,2.00,2.24,4.12,6.00,8.00,9.06,10.05,11.18,11.18,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,12.17,13.34,14.87,15.23,15.23,14.76,13.04,10.82,8.49,5.83,5.00,5.00,8.06,11.18,13.00,15.65,17.89,20.59,21.10,20.81,20.62,18.44,16.28,12.73,9.22,2.0,1.0
0.00,19.24,20.12,19.24,20.12,17.00,14.76,11.66,8.06,4.47,1.41,2.24,5.39,8.06,11.66,14.76,16.12,17.89,18.79,18.79,17.46,15.81,14.56,11.18,8.06,5.10,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,13.89,9.85,6.32,3.16,4.00,8.54,12.08,15.65,18.36,20.59,22.83,22.83,22.83,20.59,19.24,16.64,13.04,10.30,7.21,2.83,2.24,5.83,9.85,13.42,16.12,2.0,1.0
0.00,19.10,20.52,19.85,19.10,17.03,14.87,12.04,9.22,5.00,2.24,1.41,4.24,7.81,11.40,14.21,16.40,17.80,18.44,17.69,17.69,16.28,14.21,11.40,8.06,5.10,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.46,13.60,10.20,6.00,3.61,4.12,8.60,12.04,15.56,17.69,20.52,22.63,22.63,21.93,20.52,19.10,16.28,13.45,10.00,6.40,2.24,1.41,5.66,9.22,13.45,16.28,2.0,1.0
0.00,15.23,17.09,18.97,19.65,20.40,19.10,18.03,17.00,13.04,11.18,8.25,6.08,3.00,1.41,3.16,5.39,6.71,8.60,10.30,11.66,11.66,11.66,11.66,10.82,10.00,8.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.73,12.04,11.40,10.30,8.54,7.07,5.39,5.00,7.07,9.06,12.37,14.56,16.49,17.46,18.44,19.24,18.11,17.03,18.00,15.00,12.00,9.06,6.32,5.00,6.00,9.49,2.0,1.0
0.00,15.03,17.12,19.24,20.62,19.92,19.31,17.89,16.12,13.04,10.82,8.60,5.83,3.16,2.83,4.12,6.08,8.00,10.00,11.00,12.00,13.00,13.00,13.00,12.00,11.05,9.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,13.34,12.65,10.77,9.43,7.07,5.39,4.12,5.66,8.06,10.77,13.60,14.87,17.09,17.09,18.38,16.55,16.12,15.26,13.60,10.82,8.06,5.10,3.61,6.32,9.06,2.0,1.0
0.00,15.13,17.26,18.44,19.65,18.97,18.79,17.00,15.26,10.82,8.60,5.83,3.16,2.24,3.16,6.08,8.06,10.05,11.05,12.04,13.15,13.15,12.17,11.05,10.05,9.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.15,14.32,13.60,13.00,11.18,9.43,7.07,4.47,4.12,5.66,8.06,10.77,13.60,14.87,16.16,17.46,17.00,16.12,16.64,14.42,11.40,8.60,5.39,3.16,5.39,8.06,2.0,1.0
0.00,15.30,17.26,19.24,20.10,19.00,19.03,17.12,15.30,11.40,9.49,6.32,4.00,2.24,4.00,6.08,8.25,9.22,11.18,12.17,12.37,13.15,12.17,11.18,10.20,8.25,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.89,13.60,13.45,12.73,12.04,9.22,6.71,5.00,3.61,5.39,8.06,11.00,13.04,15.03,16.00,17.00,17.03,16.12,16.28,14.32,11.40,8.25,6.00,4.24,6.00,9.22,2.0,1.0
0.00,3.61,5.83,8.06,9.85,12.08,15.23,14.87,16.76,16.76,17.26,15.30,13.15,11.05,9.00,6.00,2.00,3.00,6.08,9.06,11.00,14.04,15.00,17.00,18.03,19.00,18.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,7.62,7.62,8.54,8.94,8.60,9.22,9.22,7.81,6.40,5.39,5.00,5.39,5.83,6.40,5.66,5.83,6.40,7.07,6.40,5.66,5.00,4.47,4.47,4.47,5.10,2.0,1.0
0.00,21.10,22.83,21.95,20.59,18.36,16.12,13.42,9.43,6.71,2.24,1.41,4.24,7.81,11.40,14.21,15.81,17.20,18.03,18.87,17.49,15.65,14.32,11.70,8.25,5.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.87,15.26,11.66,6.71,3.00,4.00,7.62,11.66,16.12,18.87,21.10,23.32,22.47,22.47,21.10,19.72,16.64,13.60,10.00,6.40,2.24,3.16,6.71,10.82,15.26,18.36,2.0,1.0
0.00,21.21,22.63,22.63,21.21,18.38,16.28,13.45,9.90,7.07,2.83,1.00,4.47,8.06,11.66,14.42,15.81,18.60,18.60,18.44,17.69,15.56,14.14,11.40,7.21,4.12,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.97,14.87,11.70,7.07,3.16,3.16,7.21,11.31,15.56,18.38,21.21,22.63,23.35,21.93,21.26,19.10,17.03,13.60,10.00,5.83,2.00,2.83,7.07,10.63,14.87,18.38,2.0,1.0
0.00,21.02,21.47,21.47,20.12,17.89,15.65,13.42,9.85,6.71,3.61,1.00,4.12,7.62,10.77,13.00,15.23,16.55,17.89,17.89,17.00,15.26,13.60,10.63,7.81,4.47,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.46,14.32,10.44,6.32,2.83,2.83,6.71,10.44,14.56,17.72,19.92,21.84,21.84,21.84,20.88,18.68,16.28,13.15,9.22,6.08,2.24,2.83,5.83,10.30,14.32,16.55,2.0,1.0
0.00,20.22,20.10,20.10,19.10,17.12,15.03,12.04,9.06,6.00,3.16,1.00,4.47,7.28,10.44,12.65,15.52,16.49,17.26,17.26,17.12,15.03,14.00,11.05,8.06,4.12,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.97,13.45,9.90,6.40,2.00,3.00,7.07,10.44,14.56,16.76,19.92,21.59,21.84,20.88,19.92,18.97,15.81,13.00,9.85,5.83,2.83,2.24,5.00,10.05,13.04,15.13,2.0,1.0
0.00,18.44,19.85,19.21,19.21,16.40,14.87,12.04,9.22,5.00,2.24,2.24,5.39,8.60,11.66,14.42,16.64,18.60,18.60,19.21,18.44,17.69,14.87,12.81,10.00,6.71,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.12,13.15,9.06,6.08,2.83,5.00,7.81,11.40,15.00,19.21,22.20,22.20,22.20,22.20,20.81,20.81,18.03,13.89,10.82,6.71,4.47,1.00,5.66,9.22,12.04,15.62,2.0,1.0
0.00,20.10,21.10,20.10,19.10,17.12,15.13,13.04,10.05,6.08,3.16,0.00,3.16,7.28,10.20,12.17,15.30,16.28,17.12,17.12,17.03,15.00,13.04,11.05,8.25,5.39,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.80,14.21,11.40,7.07,3.16,3.16,7.07,11.05,14.04,17.12,20.10,21.21,21.21,21.21,20.22,18.25,16.28,12.37,10.20,6.32,2.24,2.00,6.08,9.22,13.15,16.03,2.0,1.0
0.00,19.10,19.80,19.10,18.38,16.28,14.14,11.31,8.49,5.00,2.24,2.00,4.47,8.06,10.30,13.04,15.26,16.64,17.20,17.80,17.03,14.87,13.45,11.31,7.81,4.47,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.12,13.34,9.22,6.00,2.24,3.61,7.81,10.82,14.42,17.20,20.00,21.40,20.81,20.81,19.42,18.87,16.12,13.04,9.85,6.71,4.00,2.00,5.00,8.49,12.73,14.87,2.0,1.0
0.00,21.19,21.19,21.19,20.25,18.03,16.16,13.00,9.85,5.39,2.24,2.24,5.00,8.06,12.04,15.30,17.46,18.44,19.65,19.65,18.97,18.03,15.23,12.53,9.43,5.83,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.03,14.56,10.77,5.83,2.24,3.61,8.25,13.15,16.28,19.24,22.36,24.33,24.33,23.35,22.36,21.21,18.11,15.03,12.04,8.00,4.12,2.00,5.83,9.49,13.60,16.76,2.0,1.0
0.00,19.10,19.85,19.10,19.10,16.28,14.87,12.04,9.22,5.00,2.24,1.41,4.24,7.07,10.63,12.81,15.62,17.03,17.69,17.69,16.97,15.62,13.60,11.66,8.54,5.10,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.28,13.34,10.20,6.00,3.61,3.16,7.21,11.31,14.14,17.69,19.80,21.21,21.93,21.21,19.80,19.10,15.62,13.45,9.22,6.40,2.83,1.41,5.66,9.22,12.73,16.28,2.0,1.0
0.00,21.84,22.14,21.84,20.88,19.65,16.76,13.60,10.44,6.32,3.61,1.41,5.00,8.00,11.05,14.04,16.03,17.12,19.24,18.25,18.44,16.49,14.56,11.70,8.94,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.44,15.30,11.18,7.28,2.24,2.83,7.28,11.40,15.30,18.44,21.59,22.56,23.54,22.56,22.56,19.42,17.26,14.14,11.05,6.00,2.24,2.83,6.32,11.40,14.56,17.72,2.0,1.0
0.00,18.97,18.97,18.97,18.68,15.81,13.60,10.77,7.62,4.47,1.41,2.24,5.39,8.54,10.77,14.32,15.23,17.46,18.38,18.03,16.76,15.52,13.34,11.18,8.00,5.10,2.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.56,12.73,9.22,5.83,3.16,4.00,8.06,11.40,15.52,18.44,20.62,21.59,21.84,21.59,19.65,18.68,15.81,12.65,9.49,6.32,2.24,2.00,5.39,9.49,12.65,15.81,2.0,1.0
0.00,19.31,21.19,20.25,18.97,17.09,14.87,11.70,8.54,5.10,3.16,2.24,4.24,7.81,11.40,13.60,15.81,16.64,17.49,17.49,17.00,15.65,13.00,10.77,7.28,4.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.97,13.45,9.90,5.66,2.00,3.16,7.62,10.77,15.23,17.46,19.70,21.93,21.93,21.02,19.70,18.79,15.65,12.53,9.43,6.40,2.24,3.00,6.32,10.44,13.93,16.16,2.0,1.0
0.00,6.08,7.07,8.06,9.00,11.00,12.00,13.00,14.04,15.03,15.03,14.14,13.15,10.20,7.28,5.10,1.00,3.16,7.21,11.18,13.89,17.20,18.60,20.00,20.25,20.81,20.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,6.32,6.32,5.83,6.40,7.07,7.81,6.71,6.32,6.08,5.10,5.83,5.66,5.83,7.62,8.54,8.94,9.85,9.43,9.43,9.22,9.22,8.49,7.81,7.81,6.71,2.0,1.0
0.00,5.00,7.21,8.60,10.82,12.21,14.42,15.26,16.12,15.65,15.23,13.00,11.40,9.49,7.28,4.12,1.00,3.16,7.07,10.05,13.15,15.13,17.26,19.42,20.62,20.62,20.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,8.25,8.25,9.22,11.05,11.00,10.05,10.05,8.54,7.62,7.21,7.81,6.71,7.28,6.08,7.00,8.00,9.00,9.00,9.00,7.07,7.07,6.00,6.00,5.10,5.10,2.0,1.0
0.00,20.40,20.40,20.40,19.24,17.46,15.30,12.17,9.22,5.39,2.24,2.00,4.47,7.28,10.44,13.34,15.52,16.49,17.46,17.26,16.28,15.03,13.04,10.00,7.07,4.47,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03,14.21,9.90,5.66,3.00,4.12,8.06,11.18,15.30,17.26,19.42,21.38,21.59,20.62,19.42,17.46,15.52,11.40,8.25,5.10,1.41,3.00,6.08,10.20,14.32,17.26,2.0,1.0
0.00,20.62,21.59,20.62,19.42,17.46,15.30,11.40,8.25,5.10,1.00,2.83,5.83,10.30,12.53,15.65,17.89,18.79,20.62,20.62,19.31,17.72,14.56,12.17,9.06,6.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03,12.81,9.22,5.00,2.00,5.00,10.20,13.34,17.46,20.62,22.80,24.74,25.00,24.04,22.80,20.88,18.03,13.93,10.77,6.71,2.83,2.00,6.08,10.20,14.32,16.49,2.0,1.0
0.00,21.00,22.00,21.00,21.00,18.00,16.00,13.00,10.00,6.00,2.00,1.00,4.12,8.25,11.18,14.14,16.12,18.25,18.25,18.11,18.03,16.00,14.04,11.05,8.25,4.47,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.03,14.87,10.77,6.71,3.16,3.61,8.25,12.17,16.28,19.10,21.10,23.19,23.09,23.09,21.10,19.10,16.03,13.00,10.00,6.00,2.00,2.00,7.00,10.00,15.00,18.00,2.0,1.0
0.00,22.20,22.09,22.09,21.10,18.11,16.03,13.04,10.05,6.00,3.16,2.24,5.00,8.54,11.70,13.93,17.09,18.03,18.97,18.97,18.68,16.49,14.14,11.05,8.00,5.10,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.89,14.32,11.18,5.83,2.24,4.00,8.00,12.04,16.12,19.10,22.09,23.09,24.19,23.19,22.20,20.22,17.26,13.34,10.44,5.39,2.24,3.16,7.00,11.05,15.03,18.03,2.0,1.0
0.00,7.21,8.60,10.82,12.21,14.42,16.12,17.46,18.79,18.03,18.03,15.81,14.56,12.65,9.22,6.32,3.16,3.16,6.32,10.05,13.04,16.00,18.00,20.02,21.02,21.02,21.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.94,8.94,9.43,8.60,9.22,8.49,7.81,7.21,5.83,4.12,4.12,4.24,4.47,5.39,6.08,7.07,8.00,8.00,8.00,7.00,7.00,5.00,5.10,3.00,2.00,1.41,2.0,1.0
0.00,5.83,6.40,7.81,10.00,11.40,12.81,14.21,15.62,16.28,16.28,14.87,13.45,10.63,7.81,5.00,1.41,2.24,6.40,9.22,12.04,13.60,16.40,17.20,17.80,17.80,18.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.21,7.07,7.81,7.21,7.62,7.28,7.07,6.00,5.10,5.39,5.00,5.83,4.12,5.00,6.08,5.39,6.71,7.28,6.71,5.83,5.39,5.10,4.12,3.16,3.16,1.41,2.0,1.0
0.00,17.00,16.55,17.00,17.00,15.26,13.89,13.42,11.70,10.77,10.30,9.22,7.81,8.06,8.94,8.94,8.06,7.62,7.62,7.21,6.71,5.10,4.12,3.00,3.00,3.00,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.66,12.08,11.66,11.66,12.53,12.65,13.00,13.42,13.93,15.23,15.65,14.76,13.42,13.93,15.23,15.23,14.87,15.23,15.65,14.32,13.93,14.32,15.23,16.16,16.55,16.12,2.0,1.0
0.00,14.04,14.00,15.03,16.12,15.03,14.04,13.04,12.17,12.17,12.37,11.40,10.05,8.06,8.06,9.06,10.05,9.06,7.07,7.28,6.71,6.40,5.00,4.24,3.61,2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.17,13.34,14.32,13.15,13.34,14.56,14.56,15.52,16.28,16.49,16.16,16.16,15.23,15.65,16.55,16.16,15.81,14.56,14.14,15.30,16.49,17.46,16.28,14.32,14.14,16.00,2.0,1.0
0.00,18.03,18.03,16.76,15.81,15.23,14.32,13.00,11.70,10.77,10.44,9.85,8.94,7.62,7.62,8.06,9.49,8.54,7.62,7.21,7.07,6.40,5.00,5.39,5.83,5.83,7.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.77,11.70,11.70,12.65,13.00,12.53,11.66,11.66,12.08,12.65,13.93,13.89,13.89,13.89,14.76,14.76,14.32,13.93,13.93,13.93,13.93,16.16,16.16,15.81,16.49,16.76,2.0,1.0
0.00,21.38,21.59,21.59,19.65,17.46,15.52,12.37,8.25,5.39,2.24,2.24,5.10,9.06,12.04,14.04,16.03,18.03,18.00,18.00,17.00,15.03,13.15,10.20,7.28,3.61,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03,14.04,10.05,6.08,1.41,3.61,8.54,11.40,15.52,18.68,20.88,21.84,22.80,21.84,20.62,18.44,16.28,12.17,9.06,5.00,1.41,3.61,7.28,11.40,15.30,17.46,2.0,1.0
0.00,18.79,19.24,18.79,17.89,16.55,13.42,11.18,7.62,3.61,1.41,3.16,6.32,9.49,12.37,14.56,16.49,18.68,18.97,18.97,18.03,16.16,14.32,11.66,8.06,5.66,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.12,13.15,9.00,4.12,2.00,5.00,9.43,12.53,16.64,19.72,21.10,23.32,23.32,22.83,21.47,19.24,17.00,13.42,9.85,5.83,2.24,2.24,5.39,9.85,13.42,15.65,2.0,1.0
0.00,10.82,13.04,14.21,14.21,11.40,10.63,9.43,9.22,9.22,8.54,8.06,6.40,5.00,5.83,9.49,10.30,7.81,5.83,6.32,5.39,4.47,5.00,3.61,2.24,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.70,10.44,8.25,9.22,10.44,11.05,12.65,12.17,7.28,7.28,11.05,12.00,12.17,12.65,11.40,10.44,9.85,9.85,12.17,14.14,13.60,12.08,11.18,11.70,12.65,11.40,2.0,1.0
0.00,18.03,16.49,16.49,14.56,13.60,13.60,13.60,14.87,13.93,12.65,11.70,10.44,9.49,9.49,8.54,8.94,8.94,7.62,7.62,7.21,6.40,5.66,4.24,3.61,3.61,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.37,13.15,14.14,13.15,13.60,13.93,15.52,14.56,12.37,12.37,13.34,15.52,15.81,16.16,15.23,15.23,15.23,15.23,15.23,15.23,15.23,16.16,16.76,16.49,17.26,19.24,2.0,1.0
0.00,19.24,19.24,19.24,17.89,15.65,13.89,11.18,8.06,4.47,2.00,3.00,6.00,9.22,11.18,14.32,16.49,17.46,18.03,18.03,17.09,15.23,13.00,10.30,7.21,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,12.00,9.00,4.12,1.00,4.47,8.54,12.65,16.16,18.38,20.62,21.93,21.54,21.54,19.31,19.31,15.81,12.37,9.22,6.08,2.24,2.24,5.83,10.30,13.42,16.55,2.0,1.0
0.00,21.84,22.80,21.84,20.62,18.68,15.52,12.37,9.49,5.39,2.24,2.24,5.00,8.94,12.08,13.93,16.16,18.38,18.97,18.97,17.72,16.49,13.15,11.05,7.00,4.12,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.44,14.87,10.63,6.40,2.00,4.00,8.06,12.37,16.49,19.42,21.59,22.56,22.80,22.56,20.62,19.65,16.76,12.65,9.49,5.39,1.00,3.16,7.28,11.40,15.52,18.68,2.0,1.0
0.00,20.10,20.10,20.10,18.11,16.03,14.04,11.05,8.06,4.12,1.41,3.61,6.32,9.49,12.65,14.56,16.49,18.68,18.44,18.44,18.25,16.12,14.04,12.04,8.00,5.10,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.03,12.04,9.06,4.12,1.00,4.12,9.22,12.17,16.28,18.44,21.38,22.56,22.36,22.36,20.22,19.24,16.12,13.04,10.00,6.00,3.16,2.24,6.08,9.06,13.04,16.03,2.0,1.0
0.00,19.24,20.22,19.10,18.11,15.13,13.04,10.05,7.07,3.00,1.00,4.12,7.07,10.20,13.34,15.30,17.46,18.44,19.42,18.44,17.26,15.13,13.04,10.00,7.07,4.47,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.56,10.44,7.28,3.00,2.24,5.83,10.30,13.89,17.00,19.72,21.47,22.83,22.36,21.47,20.12,18.38,15.23,11.70,8.54,4.47,1.41,3.00,7.07,11.18,15.30,17.26,2.0,1.0
0.00,19.85,21.26,19.85,18.44,16.40,14.21,10.63,7.81,5.00,2.24,4.00,7.07,10.20,13.34,15.52,17.72,18.68,18.97,18.68,18.03,15.81,13.00,10.30,7.21,4.24,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.56,12.73,8.49,4.24,0.00,4.24,9.22,12.81,16.40,18.60,21.40,22.20,22.20,21.40,19.85,18.44,15.56,12.04,9.22,5.00,1.00,3.61,7.07,11.31,14.14,17.03,2.0,1.0
0.00,19.85,20.52,19.80,18.38,15.56,13.45,9.90,7.07,3.61,1.00,4.12,6.71,10.77,13.42,16.16,17.46,18.79,18.79,19.24,17.89,16.12,14.42,11.40,7.81,5.00,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.62,11.40,7.81,3.61,1.00,5.83,8.94,13.42,17.00,19.24,21.47,22.83,22.83,21.95,21.10,18.87,15.81,12.21,10.00,5.00,1.41,2.83,6.40,10.63,14.21,16.28,2.0,1.0
0.00,21.10,21.63,20.25,19.42,17.20,14.42,10.82,7.21,4.47,1.41,4.12,6.32,9.85,13.42,15.65,16.55,17.46,18.38,17.46,16.55,14.76,11.66,8.60,5.66,3.16,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.12,12.04,8.06,4.12,1.00,5.00,9.00,13.00,16.00,19.00,21.00,22.00,22.02,21.10,19.10,17.12,14.14,11.18,7.07,4.00,1.00,5.00,8.06,12.53,16.12,18.36,2.0,1.0
0.00,20.81,20.81,20.25,18.03,16.12,13.04,10.30,7.21,2.83,1.41,4.00,7.00,10.00,13.00,15.00,17.00,18.00,18.00,18.00,16.00,14.04,11.05,9.22,5.39,3.16,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.56,10.44,6.32,2.24,2.00,7.28,11.40,14.56,17.46,20.62,21.84,22.80,22.14,21.19,20.25,17.09,14.32,11.18,7.62,4.12,2.24,5.39,8.60,12.21,15.62,18.60,0.00,39.82,40.00,38.01,35.23,30.23,25.24,18.03,12.21,6.40,3.61,9.00,15.00,21.02,26.02,31.02,33.00,35.00,36.00,34.01,32.02,28.07,22.20,17.46,10.77,5.83,6.40,12.53,17.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.36,33.24,27.89,20.40,12.65,4.12,4.12,12.37,20.62,27.66,34.21,39.05,41.48,43.42,43.01,40.16,37.34,33.62,27.73,21.93,13.93,7.07,2.00,9.43,17.03,24.08,30.48,35.47,2.0,1.0
0.00,21.63,20.81,20.00,18.60,16.40,14.21,10.00,7.21,4.12,2.24,4.00,7.07,10.20,13.34,15.52,17.46,17.46,17.46,17.46,15.52,13.60,11.40,8.54,5.39,2.24,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.13,11.05,7.07,3.00,1.00,6.08,10.05,13.15,16.12,19.10,21.02,21.02,21.02,20.00,19.00,16.03,13.04,10.05,7.00,3.00,2.24,5.00,9.43,13.04,15.81,19.42,0.00,40.16,40.16,38.63,35.11,30.46,26.00,19.31,13.60,7.07,3.61,8.54,14.32,19.72,25.55,29.68,34.13,33.62,34.99,34.13,31.91,28.02,22.20,16.28,10.63,5.00,6.32,12.00,17.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.34,34.18,28.79,21.54,13.00,5.39,3.16,11.70,19.31,26.93,33.24,37.34,41.44,42.38,41.48,40.26,37.11,32.76,27.29,20.22,14.32,6.71,3.16,9.85,16.76,24.04,30.36,34.48,2.0,1.0
