sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63,pos_x,pos_y
0.00,19.85,17.69,14.14,11.31,7.07,3.61,1.41,3.00,7.00,9.00,11.05,13.15,14.32,14.87,15.23,14.76,13.89,12.21,10.82,8.06,5.39,4.00,3.61,5.10,8.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,5.00,6.00,9.49,13.89,18.03,20.81,23.60,25.81,25.81,25.24,23.85,21.10,18.03,14.42,10.00,6.40,4.12,7.07,10.30,13.42,17.00,19.72,21.95,23.32,23.60,1.0,2.0
0.00,19.24,17.26,14.04,10.05,7.00,3.16,2.00,4.24,7.21,9.22,12.04,13.45,15.00,15.26,15.65,15.23,13.93,12.65,10.44,8.54,5.83,3.61,4.00,5.83,8.49,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.60,6.08,5.66,9.49,14.14,18.03,21.02,24.02,25.02,26.08,25.08,24.08,21.21,18.25,14.14,10.05,6.08,3.61,6.08,9.85,13.00,17.46,19.31,21.54,23.41,22.80,1.0,2.0
0.00,19.00,17.03,14.04,11.05,7.07,4.00,1.00,3.61,7.07,9.90,12.04,13.60,15.81,16.64,16.64,17.00,15.65,14.32,12.08,10.30,7.21,5.00,4.00,4.24,7.21,8.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,4.47,4.00,7.21,10.63,15.00,17.80,20.00,22.20,22.20,22.80,21.40,18.44,16.28,12.73,8.60,5.00,2.24,5.00,8.25,12.17,15.30,17.26,20.10,22.09,22.02,1.0,2.0
0.00,21.47,18.87,15.81,12.21,8.60,5.00,1.00,3.16,6.32,9.49,11.70,13.34,15.30,16.12,17.03,17.03,16.00,14.00,12.00,10.05,7.07,5.00,4.12,5.39,8.60,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,4.12,4.00,8.54,12.53,16.64,20.25,23.02,25.24,26.08,25.55,24.19,21.47,18.36,14.76,10.30,6.40,3.00,5.00,9.49,12.65,16.76,18.97,21.54,23.77,24.17,1.0,2.0
0.00,21.93,19.70,17.09,13.00,9.49,5.83,3.16,2.83,5.83,8.06,11.18,12.53,14.42,15.81,15.81,15.62,14.87,13.45,11.31,9.22,6.40,4.12,3.16,4.47,7.07,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,3.61,2.83,6.32,11.18,15.13,18.11,21.10,23.19,23.19,23.19,22.36,19.42,16.28,13.34,9.06,5.00,2.24,5.39,9.43,13.60,17.20,19.42,22.47,23.32,24.19,1.0,2.0
0.00,22.56,19.42,16.76,13.60,9.49,5.10,1.41,2.24,6.40,8.60,12.21,13.89,15.26,16.55,16.55,17.09,14.87,14.56,11.70,9.85,7.21,5.00,5.00,5.83,8.49,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,4.47,4.12,8.60,12.73,16.97,20.52,23.35,25.50,26.17,26.87,24.76,22.67,19.10,15.62,10.63,6.40,3.00,4.47,9.06,13.04,17.03,20.02,23.09,25.08,25.32,1.0,2.0
0.00,9.22,9.22,8.06,7.07,7.00,6.00,5.10,5.39,5.00,5.00,5.00,5.00,5.83,5.83,5.00,5.00,5.00,3.61,3.61,2.24,2.24,2.24,3.16,3.00,3.00,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,2.00,2.24,2.24,2.00,3.00,4.00,5.10,6.00,7.00,7.00,7.07,7.07,7.00,6.00,5.10,5.39,5.00,5.00,5.83,6.71,7.62,8.54,9.85,11.18,1.0,2.0
0.00,18.79,18.38,18.97,17.46,15.13,13.00,10.20,8.94,7.21,7.07,8.25,9.43,10.63,11.66,13.42,13.60,13.15,13.04,12.04,12.17,11.70,10.30,10.00,9.90,10.00,10.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.64,17.80,17.03,16.64,14.32,12.17,9.00,6.71,5.39,7.28,10.82,13.45,15.62,17.20,18.03,18.03,16.12,14.76,13.42,9.85,6.32,4.12,4.00,7.28,11.70,14.76,1.0,2.0
0.00,16.40,17.20,16.64,16.12,13.93,12.37,10.00,9.49,7.07,7.62,8.00,9.22,10.77,12.21,13.45,14.14,13.60,13.04,13.42,12.65,12.37,12.04,12.00,11.18,11.18,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.52,16.55,15.81,14.87,13.60,12.08,9.06,6.32,5.83,8.06,10.77,13.60,15.62,16.97,17.80,17.80,16.40,15.81,14.42,10.82,6.71,3.16,2.00,5.83,9.22,12.81,1.0,2.0
0.00,18.03,18.36,17.89,17.46,15.81,14.14,12.00,9.49,7.81,8.06,9.06,10.20,10.77,11.66,12.81,13.45,13.60,13.04,13.00,12.65,12.17,11.05,11.05,10.20,10.44,10.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.26,17.09,17.89,16.40,14.87,11.66,9.49,7.07,5.00,7.00,9.85,13.04,15.62,16.97,17.69,18.44,16.40,15.00,13.60,10.30,6.71,3.00,3.00,6.71,10.30,13.60,1.0,2.0
0.00,18.03,18.97,18.68,18.25,16.12,15.03,13.15,10.77,8.49,8.06,8.06,9.22,9.85,11.40,12.73,12.81,13.04,13.00,12.65,12.37,12.17,11.00,11.05,10.20,11.40,10.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.03,16.49,16.55,14.42,12.73,9.43,7.07,5.83,7.28,9.06,12.65,14.76,16.64,17.20,17.80,17.03,16.28,14.14,12.04,9.22,5.83,3.16,4.00,7.28,11.70,13.93,1.0,2.0
0.00,18.25,19.42,18.68,18.03,16.55,15.26,12.81,11.40,8.54,8.00,8.54,9.22,9.43,10.77,12.37,13.04,12.00,12.04,12.17,12.65,12.08,11.66,10.82,10.63,10.63,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.89,16.76,16.12,14.04,12.37,9.43,7.21,5.00,6.40,8.94,12.37,14.04,16.00,17.03,17.12,17.26,15.30,13.34,12.37,8.54,5.83,2.00,4.47,8.25,11.18,14.14,1.0,2.0
0.00,22.80,20.81,17.20,13.04,9.43,5.00,2.24,3.16,6.08,9.22,12.17,14.32,15.52,16.76,17.09,16.16,15.23,13.42,11.18,8.94,6.32,4.00,2.83,4.00,7.28,9.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,3.61,2.24,7.00,12.00,16.03,19.10,22.09,24.08,24.08,24.02,23.02,20.00,17.00,13.00,9.06,5.39,3.16,6.40,10.63,14.87,18.38,21.21,23.35,25.50,25.50,1.0,2.0
0.00,22.02,19.00,16.03,12.00,8.00,4.12,2.00,4.24,7.21,10.00,12.81,14.14,16.97,17.03,17.03,17.80,15.81,15.00,12.81,10.63,7.07,5.83,4.00,4.24,5.83,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,4.47,4.12,7.81,12.04,16.28,19.21,22.02,24.21,24.21,24.84,22.67,20.52,17.69,13.45,9.22,5.00,2.24,5.00,9.22,13.34,16.28,19.42,22.20,23.19,24.08,1.0,2.0
0.00,21.21,19.24,15.30,12.37,8.25,4.12,1.00,2.83,6.40,9.22,12.04,13.45,15.62,16.40,16.40,16.64,15.26,13.89,11.66,9.43,7.07,4.47,4.12,4.24,7.21,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,3.61,4.12,8.60,13.45,16.97,20.52,23.35,24.76,25.46,25.46,24.04,21.93,18.38,14.87,9.90,5.83,3.00,5.10,9.00,13.00,17.03,19.00,22.00,24.02,24.08,1.0,2.0
0.00,23.41,22.47,17.46,14.87,10.77,7.07,4.00,3.61,4.00,6.00,8.06,9.00,11.05,12.17,12.65,13.00,13.04,12.53,10.82,9.43,7.21,4.47,3.00,2.24,4.00,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.20,6.00,3.61,5.83,11.31,15.00,20.25,23.32,25.06,25.50,23.26,20.12,16.64,13.60,10.00,5.66,2.83,1.00,4.00,7.00,10.05,14.14,17.72,21.84,24.04,25.30,1.0,2.0
0.00,22.67,19.85,16.40,13.60,10.00,6.40,3.16,2.83,5.39,8.25,10.44,12.65,13.93,15.23,15.65,15.26,15.26,13.04,11.66,9.43,6.71,5.10,3.61,4.47,6.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,4.47,3.16,7.07,11.40,15.81,18.97,22.14,24.35,25.00,24.74,23.77,21.38,18.25,14.32,10.44,6.71,3.16,5.83,9.22,12.81,17.80,19.85,22.67,24.08,24.76,1.0,2.0
0.00,18.38,18.79,17.89,16.12,15.00,12.73,10.82,8.25,7.07,7.21,8.60,9.85,11.40,12.04,13.00,14.14,12.37,12.65,11.66,11.40,11.31,11.40,11.66,12.08,12.08,12.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.87,16.12,16.40,16.28,14.42,12.65,10.05,7.28,6.40,7.07,8.94,12.04,14.21,15.81,17.00,17.00,15.23,13.93,13.00,9.49,5.39,1.00,3.16,7.62,11.70,13.93,1.0,2.0
0.00,18.36,19.72,19.42,18.03,17.03,14.87,13.04,11.70,9.06,9.22,10.30,10.63,11.40,13.04,13.93,13.60,13.34,13.15,13.04,12.00,12.04,11.40,11.70,12.08,12.08,12.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.09,17.26,17.00,15.30,13.00,10.00,7.21,5.10,5.83,8.00,10.44,14.32,15.81,17.20,17.69,16.97,16.28,14.21,12.04,8.60,5.00,0.00,3.61,8.06,11.66,14.76,1.0,2.0
0.00,18.38,19.31,18.38,17.89,16.12,14.21,12.04,10.82,9.22,8.06,8.94,10.00,10.63,11.66,13.42,13.00,12.37,12.17,13.04,12.00,12.04,12.17,11.40,11.70,12.08,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.49,16.03,16.12,14.56,11.66,9.90,6.32,5.39,5.39,9.06,11.70,14.76,16.40,17.03,18.38,17.69,17.03,14.21,12.21,8.60,5.66,1.00,3.16,7.28,11.70,14.87,1.0,2.0
0.00,18.36,18.87,18.03,16.40,14.87,12.81,11.18,9.22,8.25,8.60,9.22,9.85,11.40,12.17,14.04,14.04,12.17,12.37,12.08,11.66,12.21,12.04,12.04,12.21,13.04,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.81,16.12,17.03,16.49,15.23,12.21,9.22,7.28,4.47,7.28,9.06,12.65,14.76,16.64,17.80,17.69,16.97,15.56,13.45,10.63,7.07,2.24,3.16,6.71,11.18,13.89,1.0,2.0
0.00,18.03,18.60,17.80,17.03,15.56,13.60,11.18,10.20,8.06,8.06,8.49,9.43,10.77,12.37,13.15,14.04,13.00,12.17,12.37,12.65,12.08,11.66,12.21,11.40,12.04,12.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.55,16.49,16.03,14.14,11.70,10.00,6.71,5.10,6.40,9.06,12.17,14.56,16.55,18.36,18.03,18.03,16.40,14.21,12.81,9.22,5.00,1.00,3.16,7.21,10.82,14.42,1.0,2.0
0.00,9.22,9.22,8.25,8.25,8.06,7.07,7.07,6.00,6.00,6.08,6.08,6.08,6.32,6.32,7.62,6.71,8.06,8.06,8.94,8.54,8.94,8.54,8.25,7.07,7.07,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.87,14.87,15.23,15.23,15.23,15.23,15.23,15.23,14.32,14.32,14.32,13.93,13.42,13.00,13.00,12.08,12.08,11.70,11.70,11.40,11.40,11.70,12.65,13.00,13.00,13.42,1.0,2.0
0.00,8.25,8.00,7.07,7.62,8.06,9.22,8.49,8.49,7.81,8.60,7.81,7.21,7.21,8.06,8.06,9.43,10.30,10.30,10.82,10.82,12.81,12.81,13.45,13.45,13.45,12.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.09,17.09,17.09,17.09,17.09,17.09,17.72,17.72,16.76,16.76,15.52,14.56,14.56,14.14,14.04,14.04,14.04,14.00,13.04,14.04,14.04,14.00,14.00,15.03,15.13,16.28,1.0,2.0
0.00,21.40,18.44,15.56,12.04,8.49,3.61,1.00,3.00,7.07,9.06,12.04,13.00,15.03,15.13,15.30,15.52,13.60,12.65,10.77,8.54,6.08,4.12,3.61,5.00,7.07,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.94,5.00,3.16,8.54,12.53,17.00,20.59,23.71,26.42,27.29,26.83,25.50,22.85,19.70,16.55,11.18,7.81,4.12,5.83,10.00,13.04,17.49,19.72,22.47,23.85,24.41,1.0,2.0
0.00,21.59,19.65,16.49,12.37,8.25,5.00,2.83,4.00,7.28,10.44,12.65,14.32,15.30,16.12,17.03,16.00,15.00,14.04,12.04,10.05,7.00,4.12,3.61,4.00,6.32,8.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,5.10,3.00,6.40,11.40,15.81,19.42,22.47,24.41,25.81,25.00,24.21,21.26,18.44,14.87,10.00,5.83,3.16,6.32,10.05,14.00,18.00,21.02,23.09,25.18,24.33,1.0,2.0
0.00,21.63,18.87,15.81,13.04,8.94,6.08,4.47,5.83,8.54,10.77,13.60,15.23,16.55,17.00,17.49,16.64,15.00,13.60,11.40,8.60,6.71,4.00,5.00,5.83,8.54,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.05,6.32,3.16,5.66,10.00,15.81,19.42,22.20,24.41,25.00,24.84,24.08,21.93,18.38,15.56,11.31,7.21,4.00,5.66,9.85,13.93,17.09,19.31,21.93,24.17,24.19,1.0,2.0
0.00,21.40,19.21,16.28,12.04,8.60,5.39,3.16,5.00,8.54,10.77,12.65,15.23,16.55,17.49,16.64,16.40,15.62,12.81,10.63,8.60,6.32,5.10,5.00,7.21,9.85,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.18,6.71,4.12,7.21,12.04,16.28,19.85,23.43,26.25,26.91,26.87,26.17,23.43,20.62,16.40,12.04,8.49,4.12,5.00,8.60,12.53,16.55,20.12,22.36,24.19,23.85,1.0,2.0
0.00,15.81,14.21,13.45,13.04,14.32,14.87,15.52,15.52,14.32,13.34,13.15,12.17,11.05,10.00,8.25,8.54,8.94,10.00,11.40,12.21,13.04,13.93,13.60,13.15,12.00,11.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,7.21,7.07,9.00,12.04,15.03,18.00,20.22,21.59,22.47,22.36,21.10,18.03,15.81,13.89,10.77,10.05,10.20,13.00,14.76,17.49,18.87,19.72,20.59,20.59,18.36,1.0,2.0
0.00,19.10,16.28,13.45,9.22,5.83,3.00,3.16,6.00,9.06,12.04,14.04,16.00,17.03,17.12,17.12,16.28,14.32,12.37,9.22,7.07,3.00,1.00,3.61,6.40,9.43,11.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,2.24,6.08,10.20,13.34,16.49,19.65,21.84,22.80,22.56,21.59,19.42,17.26,14.32,10.20,6.71,3.61,4.47,7.81,10.82,15.26,18.87,20.81,21.40,22.80,22.80,1.0,2.0
0.00,16.40,15.00,13.04,11.18,11.70,12.37,13.15,14.14,14.32,15.30,15.52,16.16,15.65,14.76,14.42,13.04,10.82,9.43,8.94,8.25,7.00,7.28,7.62,9.43,10.00,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.82,11.31,13.45,14.21,15.81,17.20,17.20,17.20,16.40,15.62,15.00,12.81,12.21,10.82,9.85,10.44,11.18,12.17,15.13,16.28,18.44,19.92,20.25,20.12,19.72,19.42,1.0,2.0
0.00,16.76,14.56,13.34,12.04,12.04,13.15,14.32,15.30,15.13,16.12,16.00,16.03,15.13,14.32,13.34,12.37,10.20,9.00,8.06,7.62,8.60,9.22,9.90,11.40,12.21,12.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.49,9.43,10.77,12.65,14.32,16.28,17.46,17.46,17.72,16.76,15.81,14.87,12.65,11.40,11.18,10.00,11.05,12.17,15.30,17.26,18.11,19.03,20.02,21.21,20.40,19.65,1.0,2.0
0.00,15.81,14.42,12.53,11.70,11.40,12.17,13.04,14.04,14.04,15.13,15.30,15.52,14.87,15.23,14.32,12.53,11.18,9.85,8.25,8.00,8.06,7.62,8.06,10.00,10.63,11.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.43,10.63,12.81,13.60,15.81,15.81,16.64,16.64,15.81,15.00,14.21,13.60,11.66,10.30,9.49,10.20,11.05,12.04,15.03,17.12,18.25,19.42,19.92,19.70,19.24,18.87,1.0,2.0
0.00,15.30,13.34,12.17,11.00,10.05,11.40,11.70,13.60,12.65,13.60,14.32,15.13,15.03,14.00,13.04,12.04,10.05,9.00,7.07,6.32,7.21,7.07,8.06,8.94,9.49,10.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.60,9.85,11.70,13.60,14.32,15.30,15.52,15.52,15.52,14.56,13.60,12.37,11.18,10.05,9.00,9.22,10.44,11.70,14.87,15.52,17.46,18.11,19.03,19.03,19.10,18.25,1.0,2.0
0.00,16.00,15.00,13.04,12.37,11.70,12.08,13.89,15.26,14.76,15.23,16.16,16.49,15.30,15.13,14.04,13.04,11.05,8.25,7.62,7.81,7.81,8.06,9.85,10.77,11.40,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.43,10.44,12.04,14.00,15.03,16.12,18.11,18.11,18.03,18.03,17.00,16.00,14.00,12.00,11.05,10.44,10.77,11.66,14.76,16.12,17.89,19.31,19.92,21.59,20.22,19.10,1.0,2.0
0.00,16.12,14.14,12.04,11.18,10.20,11.18,12.53,13.89,13.89,15.65,16.16,16.49,16.28,16.12,15.13,13.04,11.05,9.06,8.25,6.71,6.40,7.21,7.62,8.25,9.06,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.30,11.70,13.60,15.30,16.28,17.12,18.25,18.25,17.26,16.28,15.52,14.32,12.17,11.05,10.00,10.20,10.77,12.08,14.76,16.55,18.38,19.92,20.40,21.10,21.00,19.00,1.0,2.0
0.00,20.81,21.26,20.52,19.21,18.03,14.76,12.08,8.94,4.47,2.24,2.24,5.00,7.81,10.63,12.73,14.87,14.21,15.00,15.00,14.42,13.04,11.66,10.00,7.81,5.66,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.21,12.04,10.82,9.49,8.06,8.06,9.90,11.66,14.32,15.81,17.72,18.97,18.97,18.38,16.55,15.65,13.89,11.66,9.43,7.28,5.10,5.66,8.94,12.08,15.65,17.89,1.0,2.0
0.00,10.00,10.00,9.06,8.00,8.06,7.07,8.25,7.07,6.08,5.00,5.00,5.00,5.00,4.12,5.10,5.00,5.00,6.08,7.07,6.32,7.07,7.07,7.28,6.32,6.08,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,19.21,18.44,18.44,17.69,17.69,16.97,15.62,14.21,14.21,15.00,14.21,13.45,13.60,12.21,12.04,12.04,10.82,11.66,11.18,10.77,11.40,11.40,12.17,13.15,13.04,1.0,2.0
0.00,18.36,15.26,11.66,8.60,5.00,2.00,3.61,6.08,9.22,12.17,14.32,15.52,16.76,17.09,17.46,15.65,14.76,12.53,10.30,7.62,4.47,2.00,2.00,4.47,7.21,9.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,3.00,5.00,8.94,12.65,15.81,18.68,20.62,21.59,21.84,20.88,18.68,16.76,13.60,9.49,6.08,2.24,3.16,7.21,10.63,13.60,17.03,20.00,20.81,21.63,21.10,1.0,2.0
0.00,19.42,16.64,13.04,9.43,6.40,2.24,2.24,6.08,9.06,11.18,13.15,14.32,15.52,15.81,16.16,15.23,13.42,12.53,9.43,6.71,3.61,1.00,2.24,5.00,7.81,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,2.00,5.10,9.06,13.04,16.03,19.03,21.02,22.02,22.02,22.09,20.02,17.12,14.04,10.00,6.08,3.61,4.12,7.81,12.04,14.87,17.69,19.85,22.02,23.43,22.80,1.0,2.0
0.00,14.76,13.89,13.89,13.89,13.42,12.53,12.53,12.08,12.08,12.08,12.08,11.70,11.70,11.70,11.70,11.70,10.77,11.70,10.77,10.77,10.77,10.77,9.85,9.85,9.85,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.65,13.00,13.00,13.00,13.42,13.42,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,13.89,14.76,14.76,14.76,14.76,14.76,14.76,0.00,56.36,54.59,54.59,53.24,54.12,50.12,50.09,48.75,47.01,47.01,45.88,45.88,44.60,44.60,44.27,44.27,44.27,45.54,43.32,43.32,42.72,40.50,38.63,39.56,39.00,39.00,38.48,38.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.82,50.45,50.00,50.92,51.26,52.92,52.80,55.04,54.56,55.95,54.59,56.44,55.07,53.34,54.20,53.85,54.71,53.71,53.71,53.71,55.95,57.25,55.47,55.90,56.80,56.80,57.70,58.18,1.0,2.0
0.00,14.87,14.87,14.87,14.87,14.87,14.14,14.14,13.45,12.73,12.73,12.04,12.73,12.81,12.04,12.81,12.81,12.81,12.81,12.04,11.40,11.40,11.40,10.63,10.63,10.63,10.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.21,14.21,14.87,14.14,14.14,14.87,14.87,14.87,15.62,15.62,15.00,15.00,15.00,14.21,15.00,14.87,14.87,14.87,14.87,14.87,14.87,14.87,15.56,15.56,16.28,15.62,0.00,58.05,57.98,54.45,55.90,53.81,52.33,49.50,48.10,48.80,49.52,48.17,46.10,47.01,45.61,45.45,43.42,45.61,44.82,45.45,43.28,40.46,42.01,42.64,40.46,38.21,38.95,40.31,38.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.34,51.31,54.20,52.63,56.85,55.23,57.31,58.00,58.69,58.00,58.73,60.31,57.63,58.14,56.08,56.85,55.97,55.32,55.23,58.05,55.17,56.59,55.15,55.87,59.40,57.98,59.41,57.28,1.0,2.0
0.00,15.26,14.76,14.76,14.76,13.89,13.89,13.89,13.04,13.04,12.21,12.21,12.21,12.21,11.40,11.40,11.40,11.40,11.40,11.40,11.40,11.40,10.82,10.82,10.82,10.82,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.60,13.60,14.42,14.42,13.89,14.76,14.76,14.76,14.76,15.65,15.23,14.32,14.32,14.32,14.32,14.32,14.76,14.76,14.76,14.76,14.76,15.26,15.26,15.26,16.12,15.26,0.00,54.82,56.85,55.00,54.82,53.41,51.86,49.82,48.27,48.17,45.28,45.25,46.67,43.84,43.84,44.69,43.28,44.60,42.45,42.45,42.45,41.77,40.36,40.36,38.90,37.48,38.18,38.29,36.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.61,50.45,52.40,52.35,54.49,53.08,55.90,56.08,56.22,55.61,56.61,57.69,56.30,54.64,54.92,55.47,54.64,55.22,55.22,55.00,55.80,57.01,56.85,56.73,56.22,58.41,61.22,56.85,1.0,2.0
0.00,15.00,15.00,15.00,15.00,14.00,14.00,14.00,13.00,13.04,13.04,13.04,13.04,12.04,12.04,12.17,12.17,12.17,12.17,12.04,12.04,12.04,11.05,11.05,11.05,11.05,11.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.14,14.14,14.04,14.04,15.03,15.03,15.00,15.00,15.00,15.03,15.03,15.03,15.03,15.03,15.03,15.03,15.00,15.00,15.00,15.00,15.00,15.00,16.00,15.00,16.00,15.00,0.00,59.67,56.89,54.92,55.90,51.79,52.95,50.99,50.22,50.00,49.34,49.34,47.43,45.22,46.17,47.17,45.88,44.94,43.66,44.01,44.27,43.66,41.44,40.16,39.85,40.16,39.85,39.56,37.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.90,53.85,53.49,55.03,58.52,54.41,57.72,58.46,58.25,59.84,59.84,58.42,59.41,58.55,56.32,57.31,55.44,58.55,54.92,57.87,56.72,58.25,59.03,58.25,60.64,60.21,59.23,60.21,1.0,2.0
0.00,15.52,15.52,14.56,14.56,14.56,14.56,14.32,13.34,13.34,13.34,13.15,13.15,13.15,12.17,12.04,12.04,12.04,12.04,12.04,12.04,12.04,11.05,11.05,11.05,11.18,11.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.32,14.32,14.32,14.56,14.56,14.56,14.87,14.87,14.87,15.23,15.23,15.23,15.23,14.87,14.87,14.87,14.87,14.87,15.81,15.81,15.81,15.52,15.52,15.52,15.52,15.52,0.00,59.23,55.90,57.07,53.15,53.94,52.77,51.48,49.65,47.52,45.28,45.04,47.10,46.04,45.04,44.00,44.00,44.00,42.01,44.01,42.01,42.05,42.01,42.05,40.01,38.12,37.05,38.33,39.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.34,51.04,53.04,52.09,54.15,54.33,55.44,56.89,55.90,58.46,57.01,57.49,57.01,55.79,56.04,53.85,56.75,54.34,56.52,54.34,54.92,57.87,54.92,56.57,58.05,60.53,58.69,59.03,1.0,2.0
