sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63,pos_x,pos_y
0.00,11.18,14.14,16.28,17.26,17.26,17.46,17.26,15.30,14.14,12.17,10.00,7.07,6.32,3.61,7.00,8.25,10.77,13.00,15.23,16.16,17.09,17.72,17.46,16.28,14.32,12.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.40,20.81,19.72,17.89,15.23,13.00,8.94,6.40,4.12,5.83,9.22,12.04,14.87,17.03,18.44,19.80,19.80,18.38,17.69,16.28,13.45,10.63,7.81,4.47,3.61,5.39,3.0,1.0
0.00,12.53,14.76,17.00,17.89,18.36,18.36,17.49,16.64,14.76,12.53,9.85,8.54,6.08,4.47,5.83,7.28,10.05,12.04,14.04,14.04,15.13,15.13,15.30,14.32,12.37,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.25,19.24,18.38,16.76,14.56,11.40,8.25,4.47,3.00,5.00,9.22,12.73,14.87,16.97,18.44,19.21,19.21,17.80,17.20,15.81,13.60,10.63,7.81,5.39,5.10,7.07,3.0,1.0
0.00,10.77,13.93,15.23,16.55,16.55,16.55,15.65,14.76,13.00,10.77,8.54,7.07,5.10,4.24,6.32,8.00,10.05,12.04,14.04,15.00,16.00,16.03,16.03,15.13,13.15,11.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.62,20.25,19.72,17.89,15.23,12.08,8.94,6.40,4.12,5.83,9.22,12.04,14.14,16.28,17.69,19.21,19.21,17.80,17.20,15.81,13.04,10.82,7.81,4.47,4.12,6.40,3.0,1.0
0.00,13.04,16.12,17.12,19.10,18.11,19.03,18.00,17.03,15.03,13.04,11.05,8.25,5.83,4.47,6.00,7.62,10.30,11.66,14.42,15.26,16.12,15.65,16.16,14.87,13.00,11.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.54,20.12,19.72,17.20,15.00,11.40,8.60,5.39,3.61,6.32,10.20,13.34,16.28,18.44,19.65,21.84,19.92,19.92,18.03,17.09,14.87,11.40,9.06,6.08,5.00,7.07,3.0,1.0
0.00,4.00,4.12,6.71,6.40,7.81,10.63,12.04,12.21,13.04,13.04,11.66,12.08,11.18,9.85,8.06,8.06,7.28,7.21,7.81,8.60,10.30,11.66,12.08,13.42,13.42,13.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.52,15.52,14.32,13.34,12.65,11.40,10.77,9.85,8.54,6.32,5.10,3.16,4.24,5.39,7.07,10.05,11.05,13.00,15.00,15.00,15.00,15.03,14.04,13.15,12.17,11.40,3.0,1.0
0.00,11.40,13.60,15.52,16.28,17.26,17.26,16.28,15.30,13.34,11.40,9.49,7.62,5.66,5.10,6.08,8.06,10.30,13.04,14.42,15.26,16.12,16.12,15.23,15.23,14.32,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.62,20.88,19.31,17.89,14.76,12.53,9.85,6.32,4.12,5.39,9.22,12.17,14.14,16.28,17.26,18.44,18.44,17.46,16.76,15.81,12.65,10.44,7.07,5.10,3.61,7.00,3.0,1.0
0.00,12.04,14.14,15.30,17.26,17.26,18.11,16.12,15.03,13.15,12.17,9.22,7.28,5.00,4.12,5.10,8.06,10.00,11.40,13.60,15.00,15.26,16.12,16.12,14.76,13.42,11.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.59,19.92,20.25,17.46,15.65,12.53,8.94,6.08,4.47,6.71,10.20,13.15,15.13,18.25,19.42,20.62,19.65,19.65,17.72,16.76,14.56,11.40,9.22,6.08,5.00,6.08,3.0,1.0
0.00,11.31,13.45,13.60,13.89,14.76,14.87,14.14,12.04,11.00,10.05,9.49,7.62,7.81,7.21,6.32,6.08,7.00,8.25,7.62,8.06,7.62,7.21,5.66,4.24,4.12,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.54,7.62,8.60,9.90,10.82,12.08,14.87,14.87,17.12,16.12,17.26,18.11,17.12,17.26,16.49,15.30,12.17,11.40,9.85,9.85,6.71,6.40,5.83,5.39,6.00,8.00,3.0,1.0
0.00,11.66,15.26,16.64,17.49,18.36,18.36,17.89,15.65,14.76,12.53,10.82,9.22,6.40,5.10,6.32,7.21,9.90,12.04,13.45,14.87,15.56,15.56,15.62,14.21,13.60,12.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.22,20.02,19.00,17.03,15.13,12.17,9.06,5.00,2.83,5.00,8.25,11.40,14.56,16.49,17.46,19.42,18.44,18.25,17.12,16.12,13.15,10.20,7.28,5.00,5.10,7.28,3.0,1.0
0.00,12.65,13.93,16.16,18.38,18.38,18.97,18.03,15.81,14.87,13.00,11.18,8.06,5.66,4.12,5.39,7.21,9.90,12.04,13.45,14.87,15.56,15.56,14.87,14.21,13.45,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,21.10,19.24,17.46,15.52,12.65,9.22,6.00,4.24,6.08,9.06,13.15,15.30,18.11,19.10,21.02,20.02,20.02,19.00,17.03,15.03,12.00,9.06,6.71,5.39,7.00,3.0,1.0
0.00,8.94,10.77,13.93,14.87,15.81,16.16,16.16,15.23,14.32,11.70,10.77,8.54,6.08,4.12,3.61,5.10,7.00,9.06,11.18,12.17,13.04,14.04,14.04,13.04,13.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.25,21.40,20.52,19.80,17.03,15.00,11.40,8.49,5.39,5.10,7.07,10.63,13.60,15.81,18.03,19.21,20.00,19.21,19.85,17.69,16.28,13.45,10.63,8.06,6.32,5.39,3.0,1.0
0.00,8.49,11.40,14.21,15.62,15.62,16.28,16.28,15.56,14.87,12.81,11.40,8.60,6.71,5.10,4.47,5.66,8.06,9.85,11.70,12.65,13.93,15.23,15.23,14.76,13.89,12.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.12,21.54,20.88,19.65,17.26,15.13,12.04,9.06,5.39,4.47,6.08,8.94,11.66,14.76,16.12,17.89,18.79,17.89,17.46,16.16,14.87,11.70,9.85,7.21,5.00,4.12,3.0,1.0
0.00,17.46,15.81,13.93,12.65,10.44,7.28,7.07,7.28,5.10,4.00,4.12,4.12,2.24,2.00,1.00,1.00,2.24,2.24,3.61,4.24,5.00,4.24,5.66,5.00,5.00,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.52,15.52,14.32,14.32,14.14,14.04,14.14,14.32,14.32,14.32,13.15,13.04,13.04,14.04,14.00,14.00,14.14,15.30,15.52,15.52,15.52,15.52,15.81,16.76,18.03,18.03,3.0,1.0
0.00,14.21,12.81,12.04,10.82,10.30,8.60,8.06,7.62,6.71,5.39,5.39,4.00,4.12,3.00,3.00,1.41,1.00,2.24,2.24,3.61,3.16,5.10,4.47,4.47,3.61,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.73,12.04,12.04,12.04,12.81,13.60,14.21,15.00,15.81,15.62,16.28,15.62,16.40,15.62,17.03,16.28,14.87,15.56,16.28,16.40,15.62,15.62,15.62,14.87,14.21,14.21,3.0,1.0
0.00,8.94,11.66,14.42,15.81,16.64,17.49,17.49,16.64,15.26,13.04,10.82,8.60,7.07,3.61,3.16,4.47,7.07,9.22,11.18,13.15,14.14,14.32,14.32,14.32,13.34,12.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.93,21.95,21.10,20.81,17.80,15.62,12.04,7.81,4.47,2.83,6.32,10.05,13.00,16.03,18.03,20.10,21.10,20.10,20.10,18.25,16.12,14.14,11.05,8.06,5.39,4.12,3.0,1.0
0.00,8.94,11.18,13.42,15.65,16.12,17.00,16.55,15.65,14.76,13.42,11.66,8.60,6.40,4.47,4.00,4.24,6.71,8.94,10.77,11.70,13.93,13.93,14.32,14.32,12.53,11.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,21.26,20.52,19.10,17.80,15.00,12.21,8.60,4.24,2.00,5.39,8.25,11.18,14.32,15.30,17.46,17.46,17.46,17.72,16.76,14.56,12.37,9.22,6.08,4.12,4.12,3.0,1.0
0.00,9.49,9.22,9.06,8.06,8.00,7.00,6.00,5.10,4.12,3.16,2.00,1.00,1.00,1.41,1.41,2.24,3.16,3.16,4.47,5.83,5.83,5.39,4.47,4.47,4.47,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.05,10.00,10.00,11.00,12.00,12.00,13.00,13.04,14.04,14.14,14.14,14.32,13.60,13.93,13.00,13.93,13.60,13.93,13.93,14.87,14.56,14.32,15.30,15.30,16.12,16.12,3.0,1.0
0.00,14.56,13.34,11.70,9.49,8.94,7.62,5.83,5.83,5.83,5.39,3.61,3.61,3.61,2.83,2.00,1.41,3.16,4.12,4.12,3.16,4.12,4.47,4.47,5.00,4.24,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,12.04,12.04,13.15,13.15,14.32,14.32,15.52,15.81,15.81,16.16,16.55,17.00,17.49,18.03,18.03,18.60,18.03,18.60,17.80,17.03,17.03,17.03,17.03,17.03,16.28,3.0,1.0
0.00,7.21,9.43,12.53,14.76,14.76,15.65,15.65,15.65,14.32,12.53,11.18,8.54,6.08,4.12,3.61,5.00,7.28,9.49,12.08,13.42,15.23,16.16,16.16,15.81,15.52,13.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.36,22.80,23.09,21.54,19.70,16.55,13.42,9.85,6.32,3.61,5.10,9.06,12.17,14.32,17.26,19.24,19.42,19.42,19.24,18.11,16.12,14.14,11.18,8.25,4.47,3.16,3.0,1.0
0.00,7.81,11.31,13.45,15.56,16.28,17.69,17.69,16.28,15.62,14.21,12.81,10.00,8.06,5.10,3.16,3.61,6.00,8.06,10.05,12.17,13.15,15.13,15.13,15.03,14.04,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.95,21.63,22.80,21.26,19.80,16.28,13.45,10.63,5.66,2.00,4.12,8.06,11.00,14.00,16.00,18.03,19.00,19.00,18.03,17.03,15.03,13.04,10.00,7.07,4.47,3.16,3.0,1.0
0.00,8.49,11.31,13.45,14.87,15.62,17.03,17.03,16.40,15.00,13.60,12.21,9.43,6.71,4.12,2.24,3.00,6.32,7.62,9.85,12.53,13.42,14.76,14.76,14.76,13.42,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.63,22.83,23.26,21.93,20.25,16.76,13.34,10.20,6.32,1.41,3.16,7.28,10.20,13.34,15.52,17.72,18.44,18.44,18.68,17.72,15.52,13.34,10.20,7.07,4.12,2.24,3.0,1.0
0.00,6.40,9.22,11.40,14.21,15.00,15.62,15.00,15.00,14.42,13.04,10.30,8.06,5.39,3.00,2.24,4.00,6.71,8.94,11.66,13.89,14.76,16.12,16.12,16.12,14.76,14.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.02,22.20,22.47,21.10,19.24,16.55,13.00,9.85,5.83,2.24,4.47,8.25,11.18,15.30,17.46,19.65,20.40,19.42,19.65,18.68,17.46,14.56,12.37,8.25,5.10,1.41,3.0,1.0
0.00,12.53,11.18,10.77,9.22,9.06,8.06,7.07,7.28,7.62,6.71,6.71,5.83,3.61,3.61,2.00,1.00,1.00,1.00,2.24,2.83,2.83,3.61,4.47,4.47,5.39,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.49,10.44,10.44,10.77,12.65,11.18,12.53,8.94,9.22,10.00,10.00,9.43,11.18,11.70,11.70,10.20,13.60,13.34,12.17,13.00,13.04,12.37,12.65,12.08,13.42,13.04,3.0,1.0
0.00,19.72,20.62,20.25,19.65,18.25,16.03,13.04,11.05,8.06,7.28,7.21,7.81,8.49,10.63,12.04,13.45,12.73,12.04,12.04,11.40,10.00,9.22,7.81,6.40,4.47,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.46,15.81,13.93,12.53,10.63,10.30,10.20,12.00,14.14,16.49,18.44,20.40,20.22,21.10,20.00,20.02,18.11,16.28,15.30,12.17,10.00,10.44,10.30,13.04,15.00,17.80,3.0,1.0
0.00,17.49,16.40,13.45,11.40,9.22,8.06,7.28,7.00,7.07,8.06,9.22,10.05,11.05,12.00,12.04,11.18,10.20,9.22,8.25,7.28,6.08,5.00,4.12,3.61,4.47,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,8.06,8.94,10.82,13.45,14.87,16.97,17.69,18.44,18.44,17.80,16.40,15.00,13.60,10.82,9.22,7.81,7.62,10.20,12.04,13.04,16.12,17.12,18.44,18.68,19.31,3.0,1.0
0.00,8.60,9.90,12.04,14.87,15.56,16.28,15.56,14.87,14.21,12.81,10.82,8.06,5.39,4.00,2.83,5.00,7.28,9.49,11.70,13.60,14.87,15.81,16.76,15.81,15.52,14.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.63,22.67,22.80,22.20,20.25,16.64,13.89,9.43,5.66,3.00,5.39,9.49,12.37,15.30,17.46,19.65,20.62,20.40,19.42,18.68,16.49,14.56,11.40,8.06,5.10,3.16,3.0,1.0
0.00,9.22,11.05,14.14,16.03,17.03,18.03,18.03,17.03,16.00,14.00,12.00,9.00,7.07,4.12,2.00,3.61,6.71,8.94,10.77,13.00,14.32,15.23,15.65,15.23,14.32,13.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.93,22.83,22.47,21.63,19.21,16.28,12.73,9.22,5.00,1.00,4.47,8.94,12.08,15.23,17.46,19.31,19.31,19.31,19.31,18.03,16.16,13.93,9.85,7.21,3.16,2.24,3.0,1.0
0.00,8.54,9.85,13.42,14.76,14.76,15.65,15.65,14.76,13.89,11.66,9.43,7.81,5.66,3.16,2.83,5.39,7.07,10.05,12.04,14.04,15.03,16.03,16.12,15.03,14.14,13.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.20,21.10,21.47,20.12,18.38,14.87,11.70,8.54,4.24,2.00,6.40,10.30,13.00,15.65,17.46,20.12,20.12,20.12,19.24,18.36,17.00,13.89,11.18,7.62,4.00,2.24,3.0,1.0
0.00,9.90,13.45,15.62,17.03,17.03,18.44,17.69,17.03,15.62,14.21,11.40,9.43,7.62,6.08,5.39,5.83,7.62,10.20,12.17,13.15,14.32,15.30,15.30,14.56,13.60,12.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.84,22.36,21.10,20.02,18.03,15.03,12.04,8.00,4.12,3.16,6.32,10.30,13.42,15.65,17.89,19.70,19.70,19.70,19.31,17.09,14.87,13.00,9.85,7.21,4.47,5.10,3.0,1.0
0.00,10.00,12.73,14.87,16.28,16.28,17.69,17.03,16.28,14.87,13.45,11.31,9.22,7.21,5.10,4.12,5.66,8.06,9.85,11.40,12.65,13.93,14.87,14.87,13.93,13.42,12.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.10,21.00,21.10,19.24,17.46,14.56,11.40,8.25,4.00,3.16,6.08,9.49,12.65,15.81,16.76,18.68,18.68,18.68,17.46,17.26,15.30,12.37,9.22,6.71,5.00,5.00,3.0,1.0
0.00,10.05,13.04,15.00,16.03,16.00,17.00,17.03,16.00,15.00,13.00,12.00,9.06,7.28,5.83,5.00,6.08,7.07,9.22,10.77,11.70,13.60,13.60,14.56,14.32,13.34,13.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.10,21.38,19.92,18.38,16.55,13.89,10.30,7.62,5.00,5.00,7.28,11.18,13.15,16.12,18.25,19.42,19.42,19.65,18.68,17.09,14.87,12.65,10.20,7.00,5.39,6.40,3.0,1.0
0.00,10.00,13.15,14.14,16.12,16.12,17.12,17.12,15.13,15.13,13.15,12.17,9.22,8.06,6.40,6.71,7.07,8.25,10.44,11.70,13.00,13.93,14.87,15.81,14.87,14.56,13.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.10,20.40,20.88,19.31,17.46,13.89,11.66,8.06,4.00,4.24,7.28,10.05,13.04,15.03,16.12,18.25,18.25,18.44,17.46,16.76,14.56,11.40,9.22,7.00,4.47,5.83,3.0,1.0
0.00,15.52,16.49,18.97,20.25,19.70,17.00,13.89,12.53,11.66,9.85,9.22,8.00,7.28,9.22,8.49,9.90,12.04,12.04,10.82,11.31,11.40,10.82,11.66,12.81,12.81,11.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.81,15.26,12.73,12.04,11.40,9.90,8.60,8.06,9.22,9.06,9.06,11.05,14.14,17.12,18.03,18.11,18.11,18.44,17.72,16.28,16.03,15.00,15.03,12.37,10.82,10.00,3.0,1.0
0.00,10.44,11.18,13.15,15.13,15.13,16.28,16.28,15.30,15.30,13.15,12.17,10.05,9.00,7.07,6.71,6.40,7.62,9.49,11.18,12.37,13.34,14.56,14.87,15.23,14.32,13.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.40,21.10,20.12,19.31,16.76,13.60,11.40,8.94,7.07,7.28,9.00,12.04,14.14,16.12,17.12,19.03,19.03,18.00,18.00,17.03,15.03,13.00,11.05,9.22,8.06,7.81,3.0,1.0
0.00,10.63,13.60,14.42,15.81,16.64,17.20,17.20,16.40,16.40,14.21,13.60,11.66,10.30,8.54,7.07,7.28,8.06,9.22,11.31,12.73,14.14,15.62,15.81,15.81,15.26,14.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.62,20.22,19.00,18.03,16.12,13.15,10.05,8.00,5.83,6.40,9.49,11.40,14.32,16.49,17.72,18.97,18.97,18.38,17.46,16.55,15.23,13.00,10.44,9.06,8.06,8.54,3.0,1.0
0.00,12.08,14.76,16.55,17.00,17.00,17.00,16.12,14.76,12.53,10.77,8.25,7.07,5.10,4.24,6.32,8.06,10.00,11.05,12.04,12.04,13.04,13.15,12.04,11.18,10.44,9.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.54,21.84,21.38,19.24,17.03,14.00,10.00,6.00,2.83,3.16,7.81,11.40,14.21,16.40,18.60,19.42,19.42,18.87,17.49,16.12,13.42,10.82,7.81,5.00,3.16,5.66,3.0,1.0
0.00,11.18,13.42,14.76,15.65,15.65,16.12,15.26,13.42,12.53,9.85,7.28,5.00,4.12,4.47,6.08,8.00,9.06,11.18,12.17,13.15,13.15,12.17,12.37,11.40,10.44,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.47,21.54,21.19,19.65,17.26,14.14,10.05,7.07,2.83,5.10,8.60,12.04,14.87,17.80,18.60,20.81,20.25,19.42,18.87,17.00,14.76,11.18,8.60,5.00,3.00,5.66,3.0,1.0
0.00,10.77,12.65,14.87,15.81,15.81,15.81,14.87,13.00,10.77,8.94,7.21,4.24,3.00,3.61,5.83,7.62,9.49,11.40,12.37,12.37,12.17,12.17,12.04,9.00,7.00,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.10,22.36,21.93,20.25,17.72,15.52,11.18,8.06,3.16,2.24,5.83,9.85,13.00,16.16,17.89,19.24,19.24,19.24,18.36,16.64,13.89,11.66,8.06,4.12,2.83,5.10,3.0,1.0
0.00,10.44,12.65,14.87,15.81,15.81,14.87,14.87,12.65,11.40,9.22,7.00,5.10,4.24,5.10,6.08,8.54,9.85,11.18,12.53,12.53,12.53,12.21,12.21,9.22,9.22,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.36,22.56,22.80,21.19,18.79,16.12,12.53,8.94,4.47,1.41,5.10,8.54,12.08,14.87,16.76,17.72,17.72,17.72,16.49,15.30,13.34,10.20,7.07,3.16,1.41,4.47,3.0,1.0
0.00,9.43,11.40,13.04,14.42,13.60,14.42,13.04,12.21,10.00,9.22,6.40,4.47,4.00,4.24,5.83,8.54,9.22,11.40,12.17,13.34,13.34,13.15,13.15,12.04,12.04,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.70,19.24,18.87,17.80,15.62,12.73,9.90,5.66,3.16,3.16,6.08,10.00,12.00,15.03,16.12,17.12,17.12,17.26,16.28,14.32,12.37,10.20,7.07,4.00,2.24,4.47,3.0,1.0
0.00,12.08,14.32,16.55,17.46,16.55,17.89,16.55,14.32,13.00,10.44,8.06,6.00,3.61,4.12,7.07,9.22,10.77,13.00,14.32,15.23,15.65,15.65,14.76,13.89,12.53,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,21.10,21.38,19.42,17.72,13.93,10.77,6.32,2.00,3.16,8.06,11.66,14.76,17.89,18.79,20.62,19.70,20.62,18.03,16.76,14.87,11.70,7.62,4.24,3.00,5.66,3.0,1.0
0.00,12.37,14.56,16.49,16.76,16.49,16.76,16.49,14.32,13.34,10.20,8.00,6.08,5.00,4.47,6.08,8.54,9.85,11.18,13.04,13.89,13.89,14.42,13.04,12.21,11.40,9.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.02,21.02,20.10,18.44,16.49,13.60,10.77,6.71,2.24,2.24,6.40,10.63,12.81,15.81,17.20,18.03,18.87,17.49,17.00,14.76,12.53,10.30,7.21,3.61,3.61,5.83,3.0,1.0
0.00,13.60,15.81,17.09,18.03,17.09,16.16,14.87,12.65,10.20,8.06,6.08,5.00,5.10,7.07,9.49,11.70,14.32,15.65,16.55,16.55,16.55,16.55,15.65,13.89,12.53,10.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.22,19.42,17.72,16.16,13.00,9.85,6.71,2.24,2.00,5.83,10.30,13.42,15.65,17.46,18.03,18.97,18.03,16.76,15.52,13.34,10.44,7.28,4.47,2.00,4.47,8.25,3.0,1.0
0.00,15.00,16.64,18.03,18.87,18.03,17.49,16.64,14.42,11.40,9.22,6.40,4.12,4.47,5.83,8.54,11.18,13.15,15.13,16.12,16.12,16.12,16.12,14.14,13.04,11.00,10.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.80,19.21,18.03,16.12,12.08,9.49,6.32,2.00,3.00,7.00,11.00,14.04,16.12,18.25,19.24,19.42,18.44,17.46,16.49,13.60,10.44,7.07,4.00,3.16,5.39,8.60,3.0,1.0
0.00,14.32,16.49,17.46,18.44,17.46,17.46,15.30,14.14,12.04,9.00,7.07,4.47,4.12,5.39,8.06,10.00,12.04,14.14,15.56,15.56,15.56,15.56,14.14,12.73,12.04,9.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.85,19.10,17.69,17.03,13.60,10.30,6.71,3.16,1.41,5.39,8.54,12.37,14.32,16.28,17.26,18.11,17.12,16.12,15.03,12.04,10.05,6.08,3.00,1.00,5.10,8.25,3.0,1.0
0.00,13.34,15.52,16.49,18.44,17.46,16.49,15.30,13.15,11.18,9.06,6.08,3.61,3.00,5.00,8.49,10.63,13.60,15.00,15.81,16.40,17.20,15.81,14.42,13.04,11.66,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.60,18.44,16.97,14.87,12.81,9.43,5.39,2.00,2.83,6.71,9.85,13.60,15.81,17.72,18.68,19.42,18.44,17.46,16.49,14.14,11.18,8.25,4.47,2.00,4.47,7.28,3.0,1.0
0.00,14.04,17.03,18.03,19.03,18.03,18.03,16.03,14.04,12.17,9.22,6.71,4.24,4.12,6.40,9.22,12.21,13.89,15.26,17.00,17.49,17.00,17.00,15.65,14.32,13.00,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,21.10,20.22,17.46,14.56,10.77,6.71,2.24,2.24,7.07,10.63,14.87,17.69,19.85,20.62,21.40,20.00,20.00,18.03,15.81,12.21,8.60,5.00,2.00,5.10,8.00,3.0,1.0
0.00,13.04,16.03,16.03,18.11,17.12,17.12,15.13,13.04,11.00,9.06,6.32,5.00,5.00,6.32,8.60,12.04,13.45,14.87,16.28,16.28,16.28,16.28,14.87,14.21,12.21,10.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.38,20.88,19.31,16.55,14.76,10.82,7.21,3.61,1.00,5.83,9.43,13.04,15.26,17.89,18.79,19.31,18.38,17.46,16.16,13.60,11.70,7.28,4.47,1.00,4.12,8.06,3.0,1.0
0.00,12.53,15.26,16.64,18.03,18.03,18.03,16.64,14.76,12.53,9.85,8.25,6.00,4.24,5.10,7.00,10.20,12.37,13.60,15.81,15.81,16.76,15.81,15.52,13.60,12.65,9.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.40,20.52,19.80,18.44,15.62,12.21,8.60,5.00,1.00,4.00,8.00,11.05,14.00,16.00,17.00,18.03,18.03,17.03,16.03,14.04,11.05,8.06,5.00,2.24,2.83,7.21,3.0,1.0
0.00,12.53,14.76,17.00,17.49,17.00,17.00,16.12,14.32,12.08,9.49,8.25,5.00,4.24,5.10,7.00,9.22,11.70,13.93,14.87,15.23,16.16,16.16,15.23,13.42,12.08,10.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.52,19.80,17.69,15.00,12.21,8.60,5.00,1.00,4.00,7.07,11.05,13.04,16.03,17.03,18.00,18.00,16.00,15.03,14.04,11.05,8.00,5.00,1.41,2.83,6.71,3.0,1.0
0.00,12.21,15.00,17.20,17.20,17.20,17.20,15.81,14.42,11.66,8.94,6.71,4.12,2.83,4.00,6.32,9.85,12.08,13.42,14.76,15.65,15.65,15.65,14.76,13.42,11.66,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.10,19.10,17.80,17.20,13.89,10.30,7.62,3.16,1.00,5.10,9.06,12.04,15.03,17.03,19.00,19.03,19.00,18.00,17.03,15.03,13.00,10.00,6.08,2.83,3.16,6.40,3.0,1.0
