sc_0,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,sc_14,sc_15,sc_16,sc_17,sc_18,sc_19,sc_20,sc_21,sc_22,sc_23,sc_24,sc_25,sc_26,sc_27,sc_28,sc_29,sc_30,sc_31,sc_32,sc_33,sc_34,sc_35,sc_36,sc_37,sc_38,sc_39,sc_40,sc_41,sc_42,sc_43,sc_44,sc_45,sc_46,sc_47,sc_48,sc_49,sc_50,sc_51,sc_52,sc_53,sc_54,sc_55,sc_56,sc_57,sc_58,sc_59,sc_60,sc_61,sc_62,sc_63,pos_x,pos_y
0.00,13.60,15.30,17.26,18.25,18.44,17.72,14.87,12.37,10.20,7.28,3.16,1.00,4.24,7.07,10.00,13.60,15.00,15.81,16.55,18.03,16.49,14.14,11.00,9.06,7.28,4.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,4.00,6.08,6.08,7.28,7.28,9.22,9.06,10.20,11.18,12.17,11.40,10.77,11.70,12.08,11.66,12.21,12.04,11.31,10.63,9.43,7.28,6.00,5.39,5.83,7.28,3.0,3.0
0.00,17.00,17.89,19.24,20.59,20.59,18.87,18.03,15.81,11.66,8.06,5.39,3.16,4.12,7.07,10.20,12.17,14.04,16.00,17.03,16.28,15.52,14.87,12.53,10.82,7.81,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16,3.00,3.00,4.00,6.00,7.07,7.00,8.00,9.00,10.00,10.00,10.05,11.05,10.20,10.44,9.85,10.77,10.30,10.00,9.22,8.49,6.71,6.08,6.32,8.60,10.63,3.0,3.0
0.00,14.76,15.65,17.89,18.79,18.38,17.46,16.55,13.42,9.85,7.21,4.24,3.16,5.00,8.54,10.77,13.00,14.76,16.64,17.20,16.97,16.28,15.00,13.04,11.18,8.54,7.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16,4.47,4.47,5.83,6.40,7.07,8.49,8.49,9.22,9.90,10.63,10.63,11.40,10.82,11.66,11.18,9.85,9.49,9.22,9.06,8.00,6.08,5.00,5.39,7.07,9.22,3.0,3.0
0.00,20.62,21.54,21.19,19.65,18.68,15.52,12.65,10.30,8.49,7.62,9.06,12.00,14.04,17.03,18.00,20.02,18.25,18.68,18.03,15.65,13.04,12.21,8.60,6.71,6.08,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,2.24,2.83,5.00,5.00,6.40,7.81,9.22,10.00,10.82,10.82,11.66,11.66,10.82,9.43,9.43,7.81,7.81,7.21,7.07,8.25,9.49,13.00,15.65,17.89,3.0,3.0
0.00,21.19,21.84,21.59,20.40,18.25,16.28,14.32,11.70,8.60,7.81,8.54,10.05,13.00,15.00,17.00,18.03,18.11,18.25,17.72,17.09,15.65,13.04,11.40,8.60,7.21,6.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.24,2.83,3.61,4.24,5.66,7.07,7.81,9.43,10.30,10.30,11.18,10.77,10.77,10.77,10.77,9.85,8.94,8.60,8.49,8.06,8.25,9.00,11.18,13.60,15.81,18.03,3.0,3.0
0.00,21.02,22.00,21.02,20.10,18.11,15.13,13.04,10.05,6.71,7.07,8.54,11.40,13.34,16.49,17.46,19.31,17.89,18.03,16.40,14.14,12.04,10.00,7.81,5.66,5.39,6.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.16,3.16,3.00,4.12,5.39,6.71,8.06,8.94,10.77,11.70,12.65,13.34,12.37,13.34,12.17,12.37,11.40,9.49,8.94,7.81,8.60,8.25,11.05,13.04,16.12,18.11,3.0,3.0
0.00,13.89,14.76,14.42,15.26,13.89,15.26,13.89,13.89,13.89,13.89,14.76,14.76,13.89,14.76,13.42,14.76,14.76,14.76,13.89,14.76,13.89,13.04,13.04,13.60,13.60,13.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.71,6.71,7.21,7.21,7.21,7.21,8.06,8.60,8.06,8.60,9.22,9.43,8.60,10.00,9.43,10.82,9.43,10.30,10.82,11.66,11.66,12.53,12.53,12.53,13.89,13.89,3.0,3.0
0.00,16.40,17.80,19.21,20.00,20.00,19.42,17.20,15.26,12.21,8.60,5.66,2.83,2.24,5.00,8.06,11.05,13.00,15.03,16.12,16.28,15.81,15.23,13.89,12.21,9.90,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,4.47,5.83,6.71,8.06,8.94,9.43,10.30,10.30,10.30,11.18,11.18,11.70,11.70,12.37,12.17,11.18,11.05,11.00,10.05,8.25,6.71,5.83,6.08,8.25,9.85,3.0,3.0
0.00,6.08,8.94,12.21,15.00,19.21,20.62,22.02,22.20,20.81,19.42,18.03,15.26,13.04,9.43,5.66,3.00,3.61,7.62,10.77,13.00,15.65,16.64,17.03,17.69,17.20,16.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.94,8.06,7.21,6.71,5.39,6.08,6.00,6.08,6.32,6.71,8.06,8.60,8.49,10.00,10.82,12.08,12.65,13.60,15.52,16.28,16.12,15.13,14.04,12.04,10.00,8.06,3.0,3.0
0.00,5.83,8.25,11.05,15.03,18.03,20.02,21.02,21.10,20.10,19.10,17.12,15.30,12.17,9.22,5.00,2.24,3.16,6.71,9.43,12.53,14.32,15.81,16.28,16.03,16.12,15.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.21,6.71,5.83,5.83,5.66,5.00,5.83,5.39,6.32,7.07,8.00,8.06,9.22,9.49,11.18,11.66,12.81,14.21,15.62,16.28,15.56,14.87,14.21,12.21,9.43,7.62,3.0,3.0
0.00,17.20,13.89,18.03,17.89,15.65,17.49,16.12,16.64,16.12,15.81,16.12,15.81,15.81,17.20,15.62,16.40,16.40,16.40,15.62,16.28,15.62,15.56,14.87,14.87,14.87,14.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.25,8.25,8.25,8.54,8.54,8.54,8.54,8.94,9.85,9.85,8.94,10.44,8.54,10.77,13.00,12.53,11.70,10.82,12.53,12.65,12.53,12.65,15.26,12.21,18.38,16.76,3.0,3.0
0.00,14.00,16.03,15.03,15.03,15.00,15.03,15.00,15.03,15.03,15.03,15.03,15.03,16.12,15.13,15.13,16.03,15.13,16.03,15.03,15.03,14.04,15.03,15.00,14.00,14.04,14.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,6.00,7.00,8.06,7.07,8.00,7.00,8.00,8.06,8.00,9.00,10.05,9.00,10.00,10.00,11.00,10.00,10.05,12.00,12.04,12.00,12.00,13.04,13.00,14.04,15.03,3.0,3.0
0.00,14.32,15.65,14.32,15.65,14.32,14.32,14.32,13.93,13.93,13.93,13.93,13.60,13.60,13.60,12.65,13.60,13.60,13.93,13.00,13.00,13.00,12.08,12.08,12.08,11.66,11.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.08,12.08,12.08,12.53,12.53,12.53,12.53,12.53,13.04,13.04,13.04,13.89,12.53,13.04,12.53,13.89,13.42,13.42,13.42,14.32,14.32,14.32,14.32,14.32,15.23,15.23,3.0,3.0
0.00,15.81,16.76,16.76,16.76,16.76,16.76,16.76,16.76,16.76,16.76,17.09,17.09,17.09,17.09,16.16,17.09,17.09,17.09,17.09,17.09,15.81,15.81,15.81,15.81,15.52,14.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.54,7.62,8.54,8.54,8.25,9.49,9.49,9.49,10.44,10.20,10.44,10.44,10.44,11.40,10.44,12.65,12.37,11.70,12.65,13.60,13.60,13.93,13.93,14.87,14.87,15.81,3.0,3.0
0.00,18.60,18.36,19.24,17.46,16.55,14.32,12.08,9.43,7.07,6.32,7.00,9.22,11.40,13.60,15.52,17.26,16.03,16.03,15.13,14.32,11.70,9.85,8.06,5.83,5.00,5.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61,4.24,3.61,4.24,5.00,5.83,7.81,8.49,9.22,9.90,11.31,11.31,11.31,11.31,11.31,10.63,9.90,7.81,8.06,8.25,7.00,8.25,9.85,11.66,14.42,15.81,3.0,3.0
0.00,19.80,19.85,17.69,14.87,12.04,8.49,5.39,3.16,4.47,7.28,10.05,13.00,15.00,17.00,19.00,19.00,20.00,19.03,18.00,16.00,14.00,12.04,9.22,7.21,6.40,8.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.94,5.83,1.00,3.61,8.06,11.18,15.23,18.38,19.92,21.59,21.21,21.10,20.02,18.00,15.00,12.00,9.06,5.39,2.83,4.47,7.07,10.63,12.81,17.03,19.10,19.80,3.0,3.0
0.00,21.02,19.31,17.09,14.87,11.18,8.06,5.66,4.00,5.00,8.06,11.18,14.32,16.16,18.38,20.62,20.62,21.02,19.70,18.79,17.46,15.23,13.00,10.20,8.06,6.71,7.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,6.40,2.24,3.00,7.07,12.17,15.03,18.03,20.02,22.20,22.36,22.80,20.88,18.03,16.16,13.00,9.49,6.08,2.24,3.16,6.71,10.30,13.04,16.64,19.24,19.72,3.0,3.0
0.00,17.00,18.36,17.00,18.36,17.00,17.89,17.89,17.89,17.89,17.00,17.89,17.46,16.55,17.46,16.55,17.46,17.46,17.46,17.89,17.89,17.00,16.12,16.12,16.12,16.12,16.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.06,8.06,8.94,8.94,8.94,9.43,9.43,10.30,10.30,10.30,10.82,11.66,10.82,11.66,11.66,13.42,12.53,12.53,13.89,14.76,14.32,14.76,14.76,15.65,16.55,17.00,3.0,3.0
0.00,20.88,21.84,21.59,20.40,18.25,16.12,14.14,11.40,8.06,7.81,8.54,10.20,12.04,14.04,17.12,18.25,17.46,17.09,16.12,15.81,13.45,11.31,9.22,7.07,5.83,5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,5.00,5.00,5.66,7.07,7.81,8.49,9.90,10.63,11.40,12.21,12.21,12.81,13.04,12.21,12.21,11.40,10.63,9.90,9.43,9.49,9.00,11.18,13.60,15.81,18.03,3.0,3.0
0.00,22.36,23.32,23.32,21.63,20.81,18.03,15.26,12.08,9.22,8.06,8.94,11.40,13.45,16.28,18.44,20.00,18.87,18.79,18.38,16.49,15.13,13.04,10.00,8.00,6.08,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.12,4.00,5.00,6.00,7.00,8.00,9.00,10.00,11.05,12.04,12.17,13.34,13.34,13.34,12.17,12.37,11.18,10.05,10.00,9.49,9.43,10.63,12.21,14.76,16.55,18.79,3.0,3.0
0.00,15.30,16.28,16.28,16.28,15.30,16.28,15.30,15.13,15.30,15.13,16.12,15.13,15.13,16.12,15.03,16.03,16.03,16.12,15.13,15.13,15.13,14.14,15.30,15.13,14.14,14.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,7.00,8.06,8.06,8.06,8.06,8.25,8.25,9.22,9.22,10.20,10.20,9.22,10.20,10.44,11.18,11.18,12.17,12.17,13.34,13.15,13.15,13.15,14.14,15.30,15.30,3.0,3.0
0.00,10.05,11.00,10.00,10.00,10.00,9.06,8.06,7.00,7.07,5.39,5.00,7.07,9.00,11.40,15.81,18.68,20.62,23.26,25.08,24.19,23.32,22.20,20.62,18.38,17.80,18.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.22,9.49,9.43,10.63,11.31,12.04,12.53,13.04,13.93,13.60,12.65,12.53,11.18,9.85,7.62,6.71,4.47,2.00,3.61,4.47,5.00,6.32,6.71,7.28,8.06,10.05,3.0,3.0
0.00,14.14,14.14,14.14,14.14,14.14,15.56,14.87,14.14,14.14,14.14,14.87,14.87,13.45,14.87,14.14,14.87,14.87,14.14,14.14,14.14,14.14,13.45,13.45,13.45,13.45,12.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,6.40,6.40,7.07,7.07,7.81,7.81,8.49,8.49,7.81,8.49,9.22,8.49,9.22,9.22,10.63,9.90,10.63,10.63,12.04,11.40,12.04,12.04,12.04,14.14,13.45,3.0,3.0
0.00,14.04,15.03,15.03,15.03,15.13,15.03,15.13,14.04,15.03,15.03,15.00,15.00,15.00,15.00,14.00,15.00,15.00,15.00,15.00,15.03,14.00,14.04,14.04,14.04,14.04,13.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.08,6.08,7.07,7.28,7.07,7.07,8.25,8.25,8.25,8.25,9.22,9.22,9.22,10.20,9.22,11.05,11.05,10.05,12.04,12.04,12.04,12.04,12.04,13.04,14.04,14.04,3.0,3.0
0.00,15.81,17.20,15.81,15.81,15.81,16.40,16.40,15.81,15.81,15.81,16.40,16.40,16.40,16.40,15.00,15.62,16.40,16.40,16.40,16.40,15.00,15.81,15.00,15.26,15.26,15.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.21,7.21,7.21,8.60,8.06,8.60,9.43,9.43,9.43,9.43,9.43,10.30,10.30,10.30,10.30,11.66,10.82,11.40,12.21,12.81,12.81,13.60,13.60,14.42,15.00,15.00,3.0,3.0
0.00,15.23,16.16,15.23,16.16,16.16,16.16,16.16,15.23,16.16,16.16,16.16,16.16,15.81,15.81,14.87,15.81,15.81,16.16,15.23,15.23,15.23,15.23,15.23,14.32,14.32,14.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,7.28,7.28,8.54,8.54,7.62,8.54,8.54,8.54,9.49,9.85,10.77,9.85,9.85,10.77,11.70,10.44,11.70,12.65,12.65,12.65,13.93,13.60,13.93,14.87,14.87,3.0,3.0
0.00,13.60,15.00,13.60,15.00,15.00,15.00,15.00,14.21,14.21,14.21,14.21,14.21,14.21,14.87,14.14,14.21,14.87,14.87,14.21,14.21,13.45,13.45,13.60,13.60,13.04,13.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.66,6.40,6.40,7.21,6.71,7.21,7.21,7.21,8.60,8.60,8.06,9.43,8.60,9.43,9.43,10.30,10.00,10.00,10.82,12.21,11.40,12.81,12.21,12.81,13.60,13.60,3.0,3.0
0.00,15.23,16.55,15.65,16.55,15.65,16.55,16.55,15.23,16.16,16.16,16.16,16.16,16.16,16.16,15.23,15.81,16.16,16.16,15.23,16.16,15.23,15.23,15.65,14.76,14.32,14.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,7.62,7.62,7.62,7.62,8.94,8.94,8.94,8.94,9.43,10.30,10.30,9.85,11.18,10.30,12.08,11.18,12.08,12.08,13.00,13.00,13.00,13.93,14.32,15.23,15.23,3.0,3.0
0.00,16.49,18.68,17.72,18.68,17.46,17.46,17.72,17.46,17.72,16.76,18.68,17.72,17.72,18.68,17.09,18.03,17.72,18.03,16.76,17.72,16.76,16.49,16.49,16.49,16.28,16.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.62,7.62,8.54,8.54,8.54,8.54,9.49,9.49,10.44,10.44,10.44,11.40,11.40,11.40,11.18,12.65,12.65,12.65,13.60,13.93,14.87,15.52,14.87,15.81,17.46,16.76,3.0,3.0
0.00,14.56,14.56,13.60,14.56,13.60,14.56,13.60,13.60,13.60,12.65,13.00,13.00,12.08,13.00,12.08,13.00,13.00,13.00,12.65,12.65,11.40,11.40,12.17,11.40,11.18,10.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.77,10.77,11.40,11.40,11.40,12.37,12.37,12.37,12.37,12.37,13.34,13.34,12.37,12.37,12.37,13.34,12.37,12.65,13.60,13.60,13.60,13.60,13.60,13.93,14.87,14.87,3.0,3.0
0.00,15.62,16.28,15.62,15.62,15.62,16.28,16.28,16.28,15.62,16.28,16.97,16.97,14.87,16.97,15.56,16.28,16.28,15.56,15.56,15.56,15.56,14.14,14.87,14.87,14.87,14.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,7.07,6.40,7.07,7.07,7.81,7.81,8.60,8.60,8.60,9.43,10.00,10.00,10.00,10.00,11.40,10.63,11.31,12.04,12.04,12.81,13.45,13.45,14.21,15.62,14.87,3.0,3.0
0.00,15.65,16.16,16.55,16.16,16.55,16.55,16.55,15.65,15.65,15.65,16.55,16.55,16.55,17.00,15.65,16.55,17.00,17.00,15.65,15.65,15.65,15.65,15.23,15.23,15.23,14.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.21,6.71,7.62,8.06,7.62,8.94,8.94,8.94,9.49,9.49,9.85,10.77,9.85,10.77,10.77,11.18,12.08,12.08,12.08,13.42,13.42,13.42,14.32,14.76,15.65,15.65,3.0,3.0
0.00,16.28,18.25,20.40,21.21,21.21,20.10,18.11,15.03,12.04,8.06,4.47,3.16,5.00,9.22,12.04,14.21,16.40,18.03,18.36,17.46,16.49,15.13,13.00,10.00,7.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.10,5.00,5.00,6.08,6.08,7.28,8.25,8.54,8.54,8.94,9.43,10.00,9.90,10.63,11.40,11.66,12.53,12.53,13.00,11.70,10.20,8.06,6.08,5.00,6.32,8.06,3.0,3.0
0.00,15.81,17.09,18.97,20.25,20.88,19.92,18.68,15.52,12.37,9.22,6.32,2.83,3.16,6.40,9.43,11.66,13.60,14.21,15.56,16.28,15.81,14.76,13.93,12.37,10.20,8.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.12,5.39,5.39,6.32,6.71,7.62,7.62,8.06,8.60,8.60,9.22,9.22,10.00,10.82,10.30,11.18,11.18,11.70,11.40,10.20,9.06,7.07,5.83,5.00,7.07,9.00,3.0,3.0
0.00,14.32,15.30,14.56,15.52,14.56,15.52,15.52,15.52,14.32,14.32,15.52,15.30,14.32,15.30,14.32,15.30,15.30,15.30,14.32,14.32,14.32,13.60,14.32,15.30,13.34,13.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.08,6.08,6.08,6.32,6.32,7.28,7.28,8.25,8.54,8.25,8.54,9.49,8.54,9.49,9.49,10.44,10.44,10.44,11.18,11.40,11.40,12.37,12.37,13.34,14.56,14.32,3.0,3.0
0.00,15.62,16.28,17.03,17.03,17.03,17.80,16.28,15.62,17.03,16.40,17.03,16.40,16.40,16.64,15.81,16.64,17.20,16.40,16.64,17.20,16.40,15.81,16.40,16.40,14.87,15.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,7.07,7.81,7.81,7.81,7.81,7.81,9.22,7.81,9.22,10.00,10.63,10.00,10.63,10.63,12.04,11.31,11.31,12.04,13.45,13.45,14.21,13.45,14.21,16.28,14.87,3.0,3.0
0.00,15.26,16.12,16.12,16.12,14.76,16.12,16.12,15.26,16.12,15.26,16.12,15.26,15.81,15.81,15.26,15.81,15.26,15.26,15.26,15.26,14.76,14.76,14.76,14.76,14.32,14.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.71,6.71,6.71,7.62,7.62,7.62,7.62,7.62,8.94,8.06,9.85,9.85,9.85,9.85,10.30,11.18,11.18,11.18,11.66,13.04,13.04,13.04,12.53,13.89,15.26,13.89,3.0,3.0
0.00,17.69,18.38,18.38,18.38,18.38,19.80,18.38,18.38,17.69,17.69,19.10,18.38,18.38,17.69,16.97,18.38,18.38,18.38,17.69,18.38,17.69,16.28,17.03,16.40,15.26,17.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.81,7.81,7.81,9.22,8.49,9.22,9.90,9.90,9.90,9.90,11.31,11.31,11.31,11.31,11.31,13.45,12.81,12.73,14.14,15.00,14.87,14.87,14.87,15.62,16.28,17.69,3.0,3.0
0.00,15.56,16.97,15.56,15.56,15.56,15.56,15.56,14.87,14.87,14.87,14.87,13.45,14.21,14.21,14.21,14.21,14.21,14.21,13.45,14.14,13.45,12.73,13.45,12.81,12.81,11.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.73,12.73,12.73,13.45,13.45,13.45,13.45,14.21,14.21,14.21,14.21,15.00,12.81,14.21,13.45,14.87,13.45,14.87,14.87,15.56,15.56,15.56,14.87,15.56,16.28,15.56,3.0,3.0
0.00,15.81,16.64,16.40,17.20,17.20,17.20,17.20,16.40,16.64,16.64,16.64,16.64,16.64,17.49,16.64,16.64,17.49,17.49,16.64,16.64,16.64,15.26,15.81,15.00,15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.40,7.21,7.21,7.81,8.06,7.81,8.60,8.60,9.22,9.22,10.00,10.00,10.00,11.40,10.82,12.21,10.82,12.21,13.04,13.04,13.04,13.89,14.42,15.26,15.81,16.64,3.0,3.0
0.00,15.56,17.03,16.28,15.62,16.28,16.28,14.87,16.28,16.97,15.56,16.97,16.28,15.56,16.28,15.56,16.28,16.28,16.28,15.56,15.56,15.56,15.56,14.87,14.87,14.21,14.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,7.07,7.81,7.81,7.81,7.81,7.81,8.60,9.22,9.22,9.22,10.00,10.00,10.00,10.00,12.04,11.31,11.31,12.04,12.04,12.73,13.45,14.14,14.21,14.87,14.87,3.0,3.0
0.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,14.04,15.03,15.03,15.00,14.00,14.00,14.00,14.00,14.00,13.04,13.04,13.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,6.00,6.00,7.00,7.00,7.00,7.00,7.00,9.00,8.00,9.00,10.00,9.00,10.00,9.00,11.00,10.00,11.00,11.00,12.00,12.00,12.04,13.04,13.00,14.00,14.04,3.0,3.0
0.00,15.52,16.49,15.52,15.81,15.52,16.49,16.49,15.52,16.49,15.52,16.49,16.49,15.30,15.30,15.30,15.30,16.49,16.28,15.30,15.30,14.32,14.32,14.56,14.56,14.56,13.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.32,6.32,7.28,7.28,7.62,7.28,8.25,8.54,8.54,8.54,8.54,9.49,9.49,10.44,10.44,11.40,11.40,11.40,11.40,13.34,12.37,13.34,13.34,14.56,14.56,14.87,3.0,3.0
0.00,21.19,20.25,17.72,14.56,13.15,11.05,11.70,13.04,13.45,16.28,17.69,19.21,20.00,21.10,20.59,19.70,17.72,15.30,12.17,10.20,8.25,8.06,7.81,9.90,11.31,13.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.28,8.54,10.00,10.63,11.31,12.81,12.21,12.53,12.53,12.53,12.53,12.08,11.18,10.82,10.82,10.63,10.00,10.82,12.08,14.56,15.30,17.12,19.24,21.21,22.36,22.56,3.0,3.0
0.00,22.36,19.70,17.46,15.23,12.08,8.94,5.00,3.00,3.61,7.07,11.05,13.00,16.03,17.03,19.03,20.02,19.03,19.03,18.03,16.03,13.04,11.18,7.62,5.66,6.08,7.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.05,6.00,2.24,3.00,8.06,11.18,15.52,18.03,21.02,22.36,23.32,22.47,20.81,19.42,16.40,13.60,9.43,5.39,2.24,4.12,7.62,10.30,14.76,17.49,19.72,21.47,3.0,3.0
0.00,22.00,21.00,18.03,16.03,13.15,12.08,12.21,13.45,14.42,17.49,18.87,20.00,21.26,21.21,21.40,19.42,17.00,14.32,11.18,9.43,7.81,8.06,9.85,10.82,13.89,15.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.07,8.25,9.49,9.49,10.77,11.18,11.66,13.04,13.04,12.21,14.21,13.60,12.81,13.45,12.21,12.21,11.18,10.77,12.17,13.00,14.14,16.49,19.42,21.59,23.35,24.19,3.0,3.0
0.00,23.35,23.35,22.63,21.26,18.44,14.87,11.31,7.21,5.00,5.66,8.94,12.08,15.23,17.89,19.24,21.10,20.00,19.10,18.44,16.40,13.89,11.18,8.06,5.00,3.16,4.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.94,8.94,9.85,10.44,10.44,10.44,10.77,10.77,11.18,11.66,13.04,13.60,13.60,13.60,12.81,12.81,12.04,9.90,8.60,8.54,8.00,8.54,11.40,14.14,17.80,19.21,3.0,3.0
0.00,20.88,21.84,20.62,19.42,16.28,14.14,10.20,6.71,5.00,5.10,7.62,10.30,13.04,15.26,17.00,18.38,17.72,17.26,16.12,14.00,12.04,10.20,7.07,5.00,3.61,3.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.06,9.06,9.00,9.00,9.00,9.06,9.00,10.00,10.05,10.05,11.18,12.17,12.37,12.37,12.37,11.40,10.44,9.85,8.94,8.49,7.62,9.06,10.20,12.65,16.16,18.03,3.0,3.0
0.00,22.36,21.47,21.10,19.42,17.20,13.04,9.43,6.08,4.47,5.83,9.22,12.17,14.32,16.49,18.03,18.38,17.49,16.40,14.87,12.04,9.22,5.66,3.16,2.24,5.00,8.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.60,9.22,9.90,9.90,9.22,10.63,10.63,9.90,10.63,10.82,12.21,13.04,13.89,13.42,13.42,13.42,12.08,11.70,10.44,9.00,8.25,8.60,10.82,13.42,16.55,18.38,3.0,3.0
0.00,14.42,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,15.81,16.40,15.81,16.40,16.40,15.62,16.40,17.20,17.20,17.20,16.64,15.81,15.81,15.81,15.26,16.12,15.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.47,4.47,5.39,5.39,5.39,5.39,6.71,6.71,6.71,6.71,8.06,8.06,8.06,8.94,8.94,10.30,10.00,10.82,10.82,11.66,12.21,12.21,12.21,13.04,14.42,14.42,3.0,3.0
0.00,14.42,15.00,15.00,15.00,15.00,15.81,15.00,15.00,15.00,15.81,15.81,15.81,16.40,16.40,15.62,16.40,16.40,16.40,15.81,15.81,15.81,15.26,16.12,16.12,16.12,16.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.12,4.12,4.12,4.12,4.12,4.47,5.39,5.39,5.39,6.71,6.71,6.71,6.71,8.06,8.06,8.06,8.06,9.43,10.00,10.00,10.82,10.82,12.21,12.21,13.60,13.60,3.0,3.0
